sale_id,sale_date,product,location,revenue
4733,2023-09-25,Enterprise Suite,53201 Milwaukee WI,10376.71
4734,2023-09-25,Pro License,60602 Chicago IL,33870.57
4735,2023-09-26,Starter Pack,"Columbus, OH, 43201",20533.58
4736,2023-09-26,Enterprise Suite,60601 Chicago,39956.2
4737,2023-09-26,Enterprise Suite,Detroit 48202,14068.5
4738,2023-09-26,Consulting,"Boston, MA, 02102",32621.56
4739,2023-09-26,Support,"Chicago, IL, 60601",5457.0
4740,2023-09-27,Enterprise Suite,55401 Minneapolis MN,22556.73
4741,2023-09-27,Consulting,19101 Philadelphia PA,48217.4
4742,2023-09-27,Consulting,30301 Atlanta GA,36683.27
4743,2023-09-27,Pro License,94101,36051.23
4744,2023-09-28,Enterprise Suite,10001 New York,65840.26
4745,2023-09-28,Pro License,"Houston, TX, 77002",27772.02
4746,2023-09-28,Consulting,10001,10334.05
4747,2023-09-28,Enterprise Suite,Newark 07101,59672.31
4748,2023-09-28,Pro License,48201 Detroit MI,5518.0
4749,2023-09-29,Support,"Seattle, WA 98101",82098.7
4750,2023-09-29,Consulting,"Portland, OR 97201",50686.35
4751,2023-09-29,Support,"New York, NY 10003",47479.6
4752,2023-09-30,Consulting,"Boston, MA 02102",17373.03
4753,2023-09-30,Support,Atlanta 30302,7554.47
4754,2023-09-30,Consulting,"Newark, NJ, 07101",37838.68
4755,2023-10-01,Support,97201 Portland OR,86568.08
4756,2023-10-01,Consulting,85001 Phoenix,60494.86
4757,2023-10-02,Support,"Atlanta, GA, 30301",56620.16
4758,2023-10-02,Support,48201,11744.73
4759,2023-10-02,Pro License,53201,17783.15
4760,2023-10-03,Pro License,33101,16290.97
4761,2023-10-03,Enterprise Suite,77002 Houston,9899.93
4762,2023-10-03,Consulting,"New York, NY 10002",63094.68
4763,2023-10-03,Support,"Chicago, IL, 60601",49672.99
4764,2023-10-04,Enterprise Suite,60602,25037.02
4765,2023-10-04,Support,"Newark, NJ 07101",36564.87
4766,2023-10-04,Support,"Los Angeles, CA, 90001",31718.31
4767,2023-10-04,Starter Pack,98101 Seattle WA,47698.59
4768,2023-10-04,Starter Pack,98102,55819.21
4769,2023-10-05,Starter Pack,"Miami, FL 33102",24982.44
4770,2023-10-05,Starter Pack,10003,24269.87
4771,2023-10-05,Starter Pack,10002 New York,35502.95
4772,2023-10-05,Enterprise Suite,30302 Atlanta GA,29804.81
4773,2023-10-05,Support,"Milwaukee, WI 53201",48802.47
4774,2023-10-06,Enterprise Suite,"Portland, OR, 97201",43075.87
4775,2023-10-06,Consulting,Minneapolis 55402,8592.95
4776,2023-10-06,Starter Pack,48202 Detroit MI,11882.66
4777,2023-10-07,Starter Pack,10001,18443.47
4778,2023-10-07,Consulting,"Houston, TX 77002",33153.92
4779,2023-10-07,Pro License,30301,27314.29
4780,2023-10-07,Support,48202 Detroit MI,31475.91
4781,2023-10-07,Starter Pack,55401 Minneapolis,31362.75
4782,2023-10-08,Starter Pack,98101 Seattle,26833.15
4783,2023-10-08,Starter Pack,"Chicago, IL, 60602",37775.79
4784,2023-10-08,Starter Pack,23219 Richmond VA,47777.18
4785,2023-10-08,Support,06101 Hartford CT,34664.14
4786,2023-10-08,Pro License,"Raleigh, NC, 27601",45919.95
4787,2023-10-09,Starter Pack,Chicago 60601,29759.33
4788,2023-10-09,Starter Pack,60601,44099.52
4789,2023-10-09,Enterprise Suite,77002 Houston TX,11327.94
4790,2023-10-09,Pro License,55401 Minneapolis MN,26024.2
4791,2023-10-10,Support,"Atlanta, GA, 30301",59334.65
4792,2023-10-10,Pro License,60601,6788.43
4793,2023-10-10,Support,"New York, NY 10001",79827.98
4794,2023-10-10,Pro License,07101,9590.3
4795,2023-10-10,Consulting,85001 Phoenix,69981.43
4796,2023-10-11,Consulting,55402 Minneapolis,11250.39
4797,2023-10-11,Support,Minneapolis 55401,24685.65
4798,2023-10-11,Enterprise Suite,07101,7796.93
4799,2023-10-11,Consulting,48201 Detroit,15350.61
4800,2023-10-12,Support,Boston 02102,16128.63
4801,2023-10-12,Pro License,"Boston, MA, 02101",66722.04
4802,2023-10-12,Enterprise Suite,Minneapolis 55402,7118.53
4803,2023-10-12,Consulting,97201 Portland,33998.75
4804,2023-10-12,Support,90001 Los Angeles,21986.43
4805,2023-10-13,Consulting,10001,46653.29
4806,2023-10-13,Starter Pack,"Atlanta, GA, 30301",56829.76
4807,2023-10-13,Pro License,43201 Columbus,28522.42
4808,2023-10-13,Pro License,48202,21034.34
4809,2023-10-13,Support,02102 Boston MA,21711.67
4810,2023-10-14,Starter Pack,Boston 02101,71376.35
4811,2023-10-14,Pro License,"Miami, FL, 33102",50242.37
4812,2023-10-14,Pro License,Newark 07101,7511.41
4813,2023-10-14,Pro License,48201 Detroit,23960.93
4814,2023-10-15,Enterprise Suite,30301 Atlanta,40393.33
4815,2023-10-15,Support,"Atlanta, GA 30302",40807.28
4816,2023-10-15,Consulting,94102 San Francisco CA,68281.93
4817,2023-10-15,Starter Pack,"New York, NY, 10002",7450.22
4818,2023-10-15,Starter Pack,"Houston, TX 77001",35437.61
4819,2023-10-16,Enterprise Suite,"Houston, TX, 77001",53508.9
4820,2023-10-16,Starter Pack,94101,42804.95
4821,2023-10-17,Enterprise Suite,23219 Richmond,13734.45
4822,2023-10-17,Enterprise Suite,Atlanta 30301,50963.93
4823,2023-10-17,Starter Pack,30302,33584.01
4824,2023-10-17,Support,77002 Houston TX,12233.26
4825,2023-10-17,Starter Pack,Chicago 60601,22261.97
4826,2023-10-18,Pro License,Minneapolis 55401,37031.97
4827,2023-10-18,Pro License,33102 Miami FL,10608.16
4828,2023-10-18,Enterprise Suite,Atlanta 30302,3531.2
4829,2023-10-18,Enterprise Suite,Minneapolis 55401,21261.09
4830,2023-10-18,Pro License,30301,53035.44
4831,2023-10-19,Consulting,"Miami, FL 33102",17457.42
4832,2023-10-19,Enterprise Suite,"Boston, MA, 02102",60054.74
4833,2023-10-19,Starter Pack,98101,71798.31
4834,2023-10-20,Consulting,98101 Seattle WA,17927.53
4835,2023-10-20,Starter Pack,Minneapolis 55402,38043.38
4836,2023-10-20,Starter Pack,Boston 02101,18017.06
4837,2023-10-20,Pro License,Boston 02101,10868.14
4838,2023-10-20,Pro License,Richmond 23219,49515.69
4839,2023-10-21,Pro License,30301,18438.63
4840,2023-10-21,Consulting,07101,45513.78
4841,2023-10-22,Pro License,Philadelphia 19101,39066.42
4842,2023-10-22,Starter Pack,07101,26950.56
4843,2023-10-23,Starter Pack,"Los Angeles, CA, 90210",82968.51
4844,2023-10-23,Enterprise Suite,"Portland, OR 97201",67290.37
4845,2023-10-23,Starter Pack,"San Francisco, CA 94101",32973.65
4846,2023-10-23,Support,Philadelphia 19102,51672.39
4847,2023-10-23,Starter Pack,"Richmond, VA, 23219",5852.65
4848,2023-10-24,Consulting,"Seattle, WA, 98102",18943.24
4849,2023-10-24,Enterprise Suite,Houston 77001,22350.27
4850,2023-10-24,Enterprise Suite,77001 Houston TX,21049.5
4851,2023-10-25,Support,53201 Milwaukee,20921.74
4852,2023-10-25,Pro License,Richmond 23219,55146.91
4853,2023-10-25,Pro License,"San Francisco, CA 94101",26924.72
4854,2023-10-25,Enterprise Suite,Boston 02102,64582.19
4855,2023-10-26,Enterprise Suite,19101 Philadelphia PA,78449.48
4856,2023-10-26,Enterprise Suite,Portland 97201,87144.86
4857,2023-10-27,Support,90210,73816.76
4858,2023-10-27,Enterprise Suite,"Boston, MA 02102",39081.1
4859,2023-10-27,Pro License,60602 Chicago IL,35292.13
4860,2023-10-27,Support,77001 Houston TX,23093.74
4861,2023-10-28,Starter Pack,"Minneapolis, MN, 55402",10553.73
4862,2023-10-28,Pro License,Hartford 06101,42049.38
4863,2023-10-28,Consulting,"Houston, TX, 77001",54603.01
4864,2023-10-28,Support,"Richmond, VA 23219",17237.08
4865,2023-10-29,Starter Pack,Houston 77002,4223.45
4866,2023-10-29,Pro License,"Houston, TX 77001",9440.25
4867,2023-10-29,Starter Pack,48202 Detroit MI,34884.76
4868,2023-10-30,Enterprise Suite,"Miami, FL, 33102",54799.98
4869,2023-10-30,Starter Pack,33102 Miami,14534.33
4870,2023-10-30,Enterprise Suite,48201 Detroit,23255.29
4871,2023-10-30,Consulting,94102 San Francisco CA,76611.9
4872,2023-10-30,Consulting,55401,2563.69
4873,2023-10-31,Support,"New York, NY, 10001",69513.61
4874,2023-10-31,Starter Pack,53201,38765.85
4875,2023-10-31,Consulting,"Detroit, MI 48202",11094.39
4876,2023-11-01,Pro License,Miami 33101,25643.87
4877,2023-11-01,Starter Pack,Detroit 48202,21877.51
4878,2023-11-01,Consulting,98102 Seattle,83387.68
4879,2023-11-01,Starter Pack,77002 Houston TX,12121.02
4880,2023-11-02,Consulting,10002 New York,36377.06
4881,2023-11-02,Support,Philadelphia 19101,15631.99
4882,2023-11-02,Support,"New York, NY, 10002",54058.99
4883,2023-11-03,Enterprise Suite,77001,36774.16
4884,2023-11-03,Consulting,Detroit 48202,46354.91
4885,2023-11-03,Starter Pack,10003 New York,16372.61
4886,2023-11-04,Consulting,"Atlanta, GA, 30302",27845.82
4887,2023-11-04,Pro License,77001 Houston TX,39807.9
4888,2023-11-04,Pro License,60602,33875.85
4889,2023-11-04,Starter Pack,"Seattle, WA, 98101",37666.59
4890,2023-11-04,Enterprise Suite,"Richmond, VA, 23219",38539.64
4891,2023-11-05,Enterprise Suite,Philadelphia 19102,19589.88
4892,2023-11-05,Support,10003 New York NY,8270.7
4893,2023-11-05,Pro License,30302,43149.23
4894,2023-11-05,Pro License,19101,18258.52
4895,2023-11-06,Starter Pack,02102 Boston MA,32908.49
4896,2023-11-06,Support,Hartford 06101,58342.16
4897,2023-11-06,Support,"Seattle, WA 98101",51648.95
4898,2023-11-07,Enterprise Suite,48201 Detroit MI,44894.22
4899,2023-11-07,Starter Pack,06101 Hartford CT,44812.87
4900,2023-11-07,Starter Pack,Boston 02101,34209.76
4901,2023-11-07,Consulting,New York 10001,8193.52
4902,2023-11-07,Consulting,"San Francisco, CA 94102",82907.57
4903,2023-11-08,Support,27601 Raleigh,50418.77
4904,2023-11-08,Starter Pack,"Milwaukee, WI 53201",32614.68
4905,2023-11-08,Enterprise Suite,48201 Detroit MI,39203.4
4906,2023-11-08,Pro License,98101 Seattle,66834.52
4907,2023-11-08,Pro License,"Miami, FL, 33101",9372.2
4908,2023-11-09,Pro License,Houston 77001,13205.6
4909,2023-11-09,Enterprise Suite,10002,27922.87
4910,2023-11-09,Starter Pack,60602 Chicago IL,9828.57
4911,2023-11-09,Enterprise Suite,30301 Atlanta,48362.75
4912,2023-11-09,Support,"San Francisco, CA, 94101",84763.52
4913,2023-11-10,Support,"Philadelphia, PA 19101",40329.46
4914,2023-11-10,Consulting,77001 Houston TX,50046.79
4915,2023-11-11,Support,"Philadelphia, PA, 19102",53876.58
4916,2023-11-11,Support,33102,9320.94
4917,2023-11-11,Consulting,"Boston, MA 02101",21450.51
4918,2023-11-11,Pro License,"Los Angeles, CA, 90210",7758.69
4919,2023-11-12,Pro License,"Boston, MA, 02101",5403.7
4920,2023-11-12,Pro License,77002 Houston TX,33736.76
4921,2023-11-13,Enterprise Suite,33102 Miami,52759.19
4922,2023-11-13,Pro License,10003 New York,29497.81
4923,2023-11-13,Pro License,27601 Raleigh NC,53518.87
4924,2023-11-13,Support,"New York, NY, 10001",75148.82
4925,2023-11-13,Support,Houston 77002,55719.58
4926,2023-11-14,Support,"Boston, MA, 02101",38832.64
4927,2023-11-14,Consulting,"Seattle, WA 98101",19777.18
4928,2023-11-15,Support,Atlanta 30302,13106.69
4929,2023-11-15,Consulting,"San Francisco, CA, 94102",57190.76
4930,2023-11-15,Consulting,"Atlanta, GA 30301",15225.94
4931,2023-11-16,Enterprise Suite,"San Francisco, CA, 94102",34242.69
4932,2023-11-16,Consulting,90001,20870.78
4933,2023-11-17,Enterprise Suite,98101,52380.6
4934,2023-11-17,Support,Boston 02102,19240.39
4935,2023-11-17,Support,Miami 33102,54303.93
4936,2023-11-18,Pro License,94102 San Francisco,67411.54
4937,2023-11-18,Support,"Miami, FL, 33101",29281.94
4938,2023-11-19,Enterprise Suite,"Phoenix, AZ 85001",33330.81
4939,2023-11-19,Enterprise Suite,"Phoenix, AZ, 85001",47412.7
4940,2023-11-20,Starter Pack,98101 Seattle WA,69463.48
4941,2023-11-20,Support,77002 Houston TX,3357.61
4942,2023-11-21,Enterprise Suite,60601 Chicago IL,13873.39
4943,2023-11-21,Consulting,"Newark, NJ 07101",40031.67
4944,2023-11-22,Enterprise Suite,97201 Portland,83130.55
4945,2023-11-22,Support,"Los Angeles, CA, 90210",54682.65
4946,2023-11-23,Consulting,Detroit 48201,18797.29
4947,2023-11-23,Pro License,"New York, NY, 10002",79300.68
4948,2023-11-23,Consulting,90001 Los Angeles CA,37657.11
4949,2023-11-24,Starter Pack,77002 Houston TX,37863.23
4950,2023-11-24,Consulting,Philadelphia 19102,15377.44
4951,2023-11-24,Support,48201 Detroit MI,31603.65
4952,2023-11-24,Pro License,77002 Houston TX,22575.43
4953,2023-11-24,Enterprise Suite,"Chicago, IL 60601",34215.8
4954,2023-11-25,Support,07101,48449.87
4955,2023-11-25,Consulting,Seattle 98102,28521.83
4956,2023-11-25,Starter Pack,90210,41536.31
4957,2023-11-25,Consulting,"Seattle, WA 98102",54223.92
4958,2023-11-26,Support,"New York, NY 10001",46493.43
4959,2023-11-26,Consulting,48201 Detroit,34928.08
4960,2023-11-27,Enterprise Suite,60602 Chicago IL,21470.15
4961,2023-11-27,Support,33102 Miami,48755.48
4962,2023-11-27,Pro License,06101 Hartford,35821.51
4963,2023-11-27,Starter Pack,Portland 97201,49594.95
4964,2023-11-28,Starter Pack,19102 Philadelphia PA,79793.11
4965,2023-11-28,Starter Pack,10002,24891.58
4966,2023-11-28,Support,"Houston, TX 77002",40784.24
4967,2023-11-28,Pro License,10001,29500.03
4968,2023-11-28,Pro License,"New York, NY 10003",17301.98
4969,2023-11-29,Support,90001 Los Angeles CA,39618.04
4970,2023-11-29,Support,Boston 02101,6355.86
4971,2023-11-30,Enterprise Suite,Richmond 23219,23438.45
4972,2023-11-30,Support,10001 New York NY,46721.15
4973,2023-11-30,Enterprise Suite,33102 Miami,52871.24
4974,2023-11-30,Support,85001 Phoenix AZ,31630.19
4975,2023-12-01,Enterprise Suite,85001 Phoenix AZ,28000.57
4976,2023-12-01,Pro License,55402,21967.71
4977,2023-12-01,Consulting,77001 Houston,55750.9
4978,2023-12-02,Enterprise Suite,"Boston, MA, 02101",5047.39
4979,2023-12-02,Consulting,55402,36569.78
4980,2023-12-03,Starter Pack,"Atlanta, GA 30301",3985.38
4981,2023-12-03,Starter Pack,60602 Chicago IL,6660.39
4982,2023-12-03,Support,"Miami, FL, 33102",50051.68
4983,2023-12-03,Support,60602,22735.67
4984,2023-12-04,Support,"New York, NY 10002",54022.08
4985,2023-12-04,Enterprise Suite,77002,26623.39
4986,2023-12-04,Pro License,"Hartford, CT 06101",52326.75
4987,2023-12-04,Enterprise Suite,43201,44650.67
4988,2023-12-04,Starter Pack,30302 Atlanta,18468.85
4989,2023-12-05,Enterprise Suite,"Newark, NJ 07101",50108.97
4990,2023-12-05,Starter Pack,"Phoenix, AZ 85001",29037.73
4991,2023-12-05,Starter Pack,Los Angeles 90001,74754.02
4992,2023-12-05,Consulting,Detroit 48201,47119.93
4993,2023-12-06,Starter Pack,06101 Hartford CT,29270.55
4994,2023-12-06,Pro License,98101 Seattle,79268.39
4995,2023-12-06,Pro License,Seattle 98101,70521.95
4996,2023-12-07,Pro License,"New York, NY, 10001",29883.89
4997,2023-12-07,Enterprise Suite,60602 Chicago,23099.69
4998,2023-12-08,Consulting,48201 Detroit,25059.22
4999,2023-12-08,Starter Pack,60602 Chicago,34867.25
5000,2023-12-08,Starter Pack,Atlanta 30302,37244.59
5001,2023-12-08,Pro License,19102 Philadelphia PA,68607.74
5002,2023-12-08,Consulting,30302,20814.77
5003,2023-12-09,Starter Pack,Chicago 60602,17984.81
5004,2023-12-09,Support,19102,17466.81
5005,2023-12-09,Consulting,New York 10001,60576.67
5006,2023-12-10,Enterprise Suite,"Philadelphia, PA, 19101",74788.87
5007,2023-12-10,Pro License,"Phoenix, AZ, 85001",25893.6
5008,2023-12-10,Consulting,97201 Portland,47550.89
5009,2023-12-11,Starter Pack,55402 Minneapolis MN,28672.88
5010,2023-12-11,Support,"Detroit, MI, 48202",10206.52
5011,2023-12-11,Starter Pack,Detroit 48201,10174.94
5012,2023-12-12,Support,19102 Philadelphia,35456.02
5013,2023-12-12,Enterprise Suite,"San Francisco, CA 94101",36932.45
5014,2023-12-12,Enterprise Suite,02102 Boston MA,9105.43
5015,2023-12-12,Support,02101,32245.46
5016,2023-12-13,Starter Pack,"Seattle, WA 98102",44145.07
5017,2023-12-13,Pro License,30302 Atlanta,46587.09
5018,2023-12-13,Support,"Houston, TX, 77001",19961.1
5019,2023-12-13,Consulting,60602,7382.48
5020,2023-12-14,Support,"Detroit, MI 48201",35711.74
5021,2023-12-14,Support,Miami 33102,17817.58
5022,2023-12-14,Consulting,10003 New York NY,30002.75
5023,2023-12-14,Enterprise Suite,10002 New York NY,21668.42
5024,2023-12-15,Enterprise Suite,"Los Angeles, CA, 90210",12984.25
5025,2023-12-15,Support,33102 Miami FL,16659.82
5026,2023-12-15,Enterprise Suite,33101 Miami FL,27346.07
5027,2023-12-16,Pro License,94102 San Francisco CA,50935.62
5028,2023-12-16,Pro License,"Boston, MA 02102",31446.98
5029,2023-12-16,Starter Pack,85001 Phoenix AZ,22489.14
5030,2023-12-16,Enterprise Suite,98101 Seattle,21452.18
5031,2023-12-16,Starter Pack,"Miami, FL 33101",9966.95
5032,2023-12-17,Pro License,"Atlanta, GA 30301",55815.18
5033,2023-12-17,Support,94102 San Francisco CA,10200.21
5034,2023-12-17,Consulting,Philadelphia 19102,31718.03
5035,2023-12-17,Consulting,"Chicago, IL 60602",15402.38
5036,2023-12-18,Consulting,Phoenix 85001,43186.22
5037,2023-12-18,Enterprise Suite,90001 Los Angeles,55463.43
5038,2023-12-19,Pro License,30301 Atlanta GA,49377.06
5039,2023-12-19,Consulting,23219 Richmond,53653.55
5040,2023-12-19,Support,55401 Minneapolis MN,4527.6
5041,2023-12-20,Support,10003 New York NY,13412.42
5042,2023-12-20,Support,55401,25025.15
5043,2023-12-21,Enterprise Suite,55401 Minneapolis MN,9858.84
5044,2023-12-21,Starter Pack,90210 Los Angeles,61739.97
5045,2023-12-21,Consulting,77002 Houston,40081.41
5046,2023-12-22,Consulting,Portland 97201,54958.47
5047,2023-12-22,Consulting,43201 Columbus,41546.49
5048,2023-12-22,Pro License,55402 Minneapolis MN,38203.22
5049,2023-12-22,Enterprise Suite,Hartford 06101,68194.03
5050,2023-12-23,Support,"Boston, MA 02102",38083.05
5051,2023-12-23,Starter Pack,02102 Boston MA,66500.13
5052,2023-12-23,Consulting,33102,39439.97
5053,2023-12-24,Support,10001 New York NY,74467.27
5054,2023-12-24,Starter Pack,48201 Detroit,45963.4
5055,2023-12-24,Pro License,"Philadelphia, PA 19102",64243.07
5056,2023-12-24,Pro License,94101 San Francisco CA,69886.15
5057,2023-12-24,Enterprise Suite,90001,88491.58
5058,2023-12-25,Pro License,30301 Atlanta GA,39377.13
5059,2023-12-25,Consulting,94102 San Francisco CA,34704.4
5060,2023-12-25,Support,Hartford 06101,63152.05
5061,2023-12-26,Starter Pack,19101 Philadelphia PA,25632.67
5062,2023-12-26,Enterprise Suite,"New York, NY, 10001",71563.1
5063,2023-12-26,Consulting,"Houston, TX 77002",50503.49
5064,2023-12-26,Pro License,02101 Boston MA,32780.49
5065,2023-12-26,Support,Seattle 98101,83667.38
5066,2023-12-27,Starter Pack,"Columbus, OH, 43201",6292.65
5067,2023-12-27,Enterprise Suite,"San Francisco, CA, 94102",51230.73
5068,2023-12-27,Enterprise Suite,"Portland, OR, 97201",86739.52
5069,2023-12-28,Consulting,33102,10212.58
5070,2023-12-28,Pro License,06101 Hartford CT,14139.54
5071,2023-12-28,Support,Philadelphia 19101,5782.64
5072,2023-12-28,Starter Pack,85001 Phoenix,31819.4
5073,2023-12-29,Enterprise Suite,27601 Raleigh NC,44239.9
5074,2023-12-29,Starter Pack,02101 Boston MA,56756.33
5075,2023-12-30,Enterprise Suite,94102 San Francisco,66243.02
5076,2023-12-30,Pro License,48202 Detroit,4927.83
5077,2023-12-31,Enterprise Suite,97201 Portland,23353.06
5078,2023-12-31,Consulting,San Francisco 94101,23273.89
5079,2023-12-31,Starter Pack,98102 Seattle WA,12624.74
5080,2024-01-01,Pro License,27601 Raleigh NC,14912.19
5081,2024-01-01,Starter Pack,02101 Boston MA,57823.59
5082,2024-01-01,Consulting,48202,48820.53
5083,2024-01-01,Starter Pack,"Columbus, OH 43201",32377.72
5084,2024-01-01,Starter Pack,"Raleigh, NC 27601",7899.05
5085,2024-01-02,Support,Raleigh 27601,36332.64
5086,2024-01-02,Enterprise Suite,55402,18642.43
5087,2024-01-02,Consulting,"Milwaukee, WI, 53201",15928.51
5088,2024-01-02,Support,New York 10003,54501.85
5089,2024-01-02,Consulting,85001,46837.36
5090,2024-01-03,Consulting,"Los Angeles, CA 90210",89728.55
5091,2024-01-03,Pro License,10001 New York,30733.66
5092,2024-01-03,Consulting,33101 Miami,32710.68
5093,2024-01-04,Consulting,02102,66275.02
5094,2024-01-04,Support,"New York, NY, 10003",71997.6
5095,2024-01-04,Starter Pack,"Portland, OR, 97201",86547.57
5096,2024-01-04,Starter Pack,"Atlanta, GA 30301",22081.44
5097,2024-01-05,Enterprise Suite,10003,78148.47
5098,2024-01-05,Support,33102,41148.89
5099,2024-01-05,Pro License,07101,41781.12
5100,2024-01-05,Consulting,Richmond 23219,11134.47
5101,2024-01-06,Support,07101,75022.02
5102,2024-01-06,Starter Pack,"Richmond, VA 23219",39124.32
5103,2024-01-06,Support,Hartford 06101,44665.14
5104,2024-01-06,Enterprise Suite,48202 Detroit MI,40123.85
5105,2024-01-06,Enterprise Suite,"Los Angeles, CA 90210",54311.15
5106,2024-01-07,Support,"Los Angeles, CA, 90001",27850.73
5107,2024-01-07,Pro License,10001 New York NY,47725.09
5108,2024-01-07,Support,"Chicago, IL 60601",47047.26
5109,2024-01-07,Starter Pack,60601,43816.1
5110,2024-01-07,Starter Pack,27601 Raleigh NC,50376.01
5111,2024-01-08,Enterprise Suite,"Newark, NJ 07101",68439.37
5112,2024-01-08,Enterprise Suite,"Chicago, IL, 60601",44636.77
5113,2024-01-08,Support,98101,73707.7
5114,2024-01-08,Starter Pack,"Philadelphia, PA, 19102",61816.92
5115,2024-01-08,Pro License,10003 New York NY,20232.13
5116,2024-01-09,Support,"San Francisco, CA 94102",47447.08
5117,2024-01-09,Starter Pack,98102 Seattle WA,60759.56
5118,2024-01-10,Starter Pack,"Atlanta, GA 30302",15223.6
5119,2024-01-10,Starter Pack,98102,7169.66
5120,2024-01-10,Support,30302,43895.23
5121,2024-01-11,Consulting,55402,11264.07
5122,2024-01-11,Consulting,Miami 33101,34062.21
5123,2024-01-12,Enterprise Suite,23219 Richmond,47888.89
5124,2024-01-12,Pro License,Boston 02102,54140.66
5125,2024-01-12,Starter Pack,"Philadelphia, PA 19101",50840.98
5126,2024-01-12,Starter Pack,97201 Portland,17251.84
5127,2024-01-13,Consulting,"New York, NY, 10002",9244.78
5128,2024-01-13,Pro License,Chicago 60601,6785.83
5129,2024-01-14,Pro License,43201 Columbus OH,49895.87
5130,2024-01-14,Consulting,"Boston, MA, 02102",9462.29
5131,2024-01-14,Pro License,Detroit 48201,6741.95
5132,2024-01-14,Consulting,60601,28111.33
5133,2024-01-15,Starter Pack,77001 Houston TX,45431.3
5134,2024-01-15,Pro License,90210 Los Angeles,23193.63
5135,2024-01-15,Starter Pack,Philadelphia 19101,79389.18
5136,2024-01-15,Starter Pack,"Miami, FL, 33101",19507.92
5137,2024-01-15,Enterprise Suite,30301,12826.31
5138,2024-01-16,Consulting,10003 New York NY,19431.42
5139,2024-01-16,Consulting,Seattle 98101,14334.21
5140,2024-01-17,Support,"Phoenix, AZ 85001",7007.93
5141,2024-01-17,Pro License,98102,64334.52
5142,2024-01-18,Starter Pack,New York 10003,7384.81
5143,2024-01-18,Consulting,"Los Angeles, CA, 90001",81034.05
5144,2024-01-18,Starter Pack,Newark 07101,10255.88
5145,2024-01-19,Consulting,"New York, NY 10002",5748.23
5146,2024-01-19,Enterprise Suite,"Detroit, MI 48202",3441.2
5147,2024-01-19,Support,27601,10784.01
5148,2024-01-19,Pro License,10002 New York NY,64889.75
5149,2024-01-19,Enterprise Suite,"Portland, OR, 97201",13515.92
5150,2024-01-20,Enterprise Suite,Houston 77002,12134.12
5151,2024-01-20,Support,"Milwaukee, WI 53201",29185.84
5152,2024-01-20,Consulting,Boston 02102,54131.45
5153,2024-01-20,Starter Pack,33101 Miami,9837.17
5154,2024-01-20,Enterprise Suite,"Chicago, IL 60601",37687.11
5155,2024-01-21,Enterprise Suite,"Houston, TX 77002",34187.99
5156,2024-01-21,Starter Pack,New York 10001,39109.11
5157,2024-01-22,Pro License,Boston 02101,78743.78
5158,2024-01-22,Pro License,Detroit 48201,16070.52
5159,2024-01-22,Consulting,43201,8922.79
5160,2024-01-22,Pro License,77001 Houston TX,22512.31
5161,2024-01-22,Pro License,"Chicago, IL, 60601",38255.78
5162,2024-01-23,Consulting,"Chicago, IL 60601",16644.36
5163,2024-01-23,Enterprise Suite,Miami 33101,24422.17
5164,2024-01-24,Starter Pack,90210 Los Angeles,59890.43
5165,2024-01-24,Pro License,"Philadelphia, PA 19102",21848.7
5166,2024-01-24,Consulting,90210 Los Angeles CA,12627.84
5167,2024-01-25,Pro License,10002 New York,77788.35
5168,2024-01-25,Starter Pack,55402 Minneapolis MN,41703.74
5169,2024-01-25,Enterprise Suite,Minneapolis 55402,7373.44
5170,2024-01-25,Enterprise Suite,19102 Philadelphia,12972.55
5171,2024-01-26,Support,"Houston, TX 77002",48909.12
5172,2024-01-26,Support,"Chicago, IL 60602",37160.33
5173,2024-01-27,Support,"Phoenix, AZ, 85001",52704.22
5174,2024-01-27,Consulting,"Los Angeles, CA 90210",16659.74
5175,2024-01-27,Support,02101 Boston MA,73089.1
5176,2024-01-27,Starter Pack,60601,16974.15
5177,2024-01-28,Support,98102,74952.61
5178,2024-01-28,Consulting,06101 Hartford,47891.53
5179,2024-01-28,Starter Pack,07101,11431.55
5180,2024-01-29,Support,Los Angeles 90001,53987.57
5181,2024-01-29,Pro License,Los Angeles 90001,57066.07
5182,2024-01-30,Starter Pack,30302 Atlanta GA,18880.34
5183,2024-01-30,Enterprise Suite,98101 Seattle WA,28715.2
5184,2024-01-30,Support,77002 Houston TX,9684.3
5185,2024-01-30,Consulting,Los Angeles 90210,32759.14
5186,2024-01-31,Pro License,New York 10001,17612.94
5187,2024-01-31,Pro License,94101,63650.82
5188,2024-01-31,Enterprise Suite,Minneapolis 55402,45327.79
5189,2024-02-01,Enterprise Suite,10001 New York NY,9571.96
5190,2024-02-01,Starter Pack,"Milwaukee, WI, 53201",13936.01
5191,2024-02-01,Support,90001,44088.71
5192,2024-02-02,Support,10001 New York NY,43711.85
5193,2024-02-02,Enterprise Suite,"Philadelphia, PA 19101",14098.86
5194,2024-02-03,Enterprise Suite,"New York, NY 10002",48473.38
5195,2024-02-03,Pro License,"Houston, TX, 77001",49762.8
5196,2024-02-04,Support,"Miami, FL, 33102",56227.67
5197,2024-02-04,Support,97201,68161.06
5198,2024-02-04,Starter Pack,53201 Milwaukee,2427.51
5199,2024-02-04,Support,"Philadelphia, PA 19101",75710.21
5200,2024-02-04,Consulting,Phoenix 85001,89997.89
5201,2024-02-05,Support,02101 Boston MA,6729.33
