order_id,business_id,business_name,account_handle,dma_region,business_type,order_date,order_amount,client_tier
ORD-3284457,BIZ-100381,HARBORVIEW INDUSTRIES,harborviewindustries,Miami-Fort Lauderdale,MANUFACTURING,02/24/2023,4067.34,gold
ORD-5302109,BIZ-100381,Harborview Industries,,miami-fort lauderdale,manufacturing,2024/05/10,9540.07,platinum
ORD-8857193,BIZ-100381, Harborview Industries ,,MIAMI-FORT LAUDERDALE,MANUFACTURING,2024/06/18,,Gold
ORD-2477917,BIZ-100381,Harborview Industries LLC,,MIAMI-FORT LAUDERDALE,MANUFACTURING,2024-02-28,4043.39,silver
ORD-2186539,BIZ-100381,Harborview Industries, harborviewindustries ,miami-fort lauderdale,Manufacturing,2025-02-28,-250.0,bronze
ORD-4073181,BIZ-100382,Apex Networks,,atlanta,Logistics,2024/12/02,15480.36,SILVER
ORD-3539800,BIZ-100382, Apex Networks ,,Atlanta,LOGISTICS,2025/06/11,,Bronze
ORD-4674703,BIZ-100382,apex networks, apexnetworks ,ATLANTA,logistics,2023/07/18,11358.39,bronze
ORD-3313573,BIZ-100383,Vertex Media LLC,vertexmedia,chicago,HOSPITALITY,02/20/2024,,PLATINUM
ORD-7601390,BIZ-100383,vertex media,,chicago,HOSPITALITY,02/21/2023,12941.32,platinum
ORD-1163295,BIZ-100383,Vertex Media LLC,vertexmedia,chicago,HOSPITALITY,07/07/2023,,PLATINUM
ORD-2706522,BIZ-100383,VERTEX MEDIA,vertexmedia,Chicago,Hospitality,2025-14-01,3916.65,platinum
ORD-6511885,BIZ-100384,pioneer supply,, Phoenix ,Technology,2023-05-26,-250.0,SILVER
ORD-6286954,BIZ-100384,pioneer supply,pioneersupply,PHOENIX,Technology,08/28/2023,,platinum
ORD-1998597,BIZ-100385,Titan Digital,TITANDIGITAL, New York ,logistics,06/11/2025,7219.88,PLATINUM
ORD-6822105,BIZ-100385,Titan Digital LLC, titandigital , New York ,logistics,,1764.94,Bronze
ORD-8431337,BIZ-100385,TITAN DIGITAL,TITANDIGITAL, New York ,logistics,,-250.0,Platinum
ORD-1470606,BIZ-100385,TITAN DIGITAL,titandigital,New York,Logistics,2025-14-01,18550.77,Silver
ORD-2988393,BIZ-100386,Velocity Systems, velocitysystems ,san francisco,Healthcare,07/28/2023,-250.0,platinum
ORD-5768275,BIZ-100386,Velocity Systems,velocitysystems,san francisco,healthcare,,,platinum
ORD-7025942,BIZ-100387,crescent systems,CRESCENTSYSTEMS,phoenix,retail,,,Gold
ORD-1995306,BIZ-100387, Crescent Systems ,,Phoenix,retail,02/04/2023,-250.0,gold
ORD-7490389,BIZ-100387, Crescent Systems ,,phoenix,Retail,2023-03-17,15019.08,PLATINUM
ORD-4252186,BIZ-100387,Crescent Systems LLC, crescentsystems ,phoenix,retail,2023/08/12,,Bronze
ORD-7324623,BIZ-100387,CRESCENT SYSTEMS, crescentsystems ,phoenix,Retail,2024-04-14,887.33,Gold
ORD-4565436,BIZ-100387, Crescent Systems , crescentsystems ,phoenix,Retail,2025-14-01,-250.0,Silver
ORD-2025898,BIZ-100388,OAKSTONE DIGITAL,,DALLAS-FT. WORTH,Manufacturing,2024-08-19,1607.8,gold
ORD-1536003,BIZ-100388,Oakstone Digital LLC,oakstonedigital, Dallas-Ft. Worth ,manufacturing,01/24/2025,-250.0,BRONZE
ORD-9563707,BIZ-100388,oakstone digital,OAKSTONEDIGITAL,Dallas-Ft. Worth,Manufacturing,02/28/2024,12851.64,GOLD
ORD-5724294,BIZ-100389,pioneer solutions,,new york,marketing,,,platinum
ORD-4121703,BIZ-100389,Pioneer Solutions,PIONEERSOLUTIONS, New York ,MARKETING,2025-05-31,9618.9,bronze
ORD-4006157,BIZ-100389,Pioneer Solutions,PIONEERSOLUTIONS, New York ,MARKETING,2024/11/18,,Bronze
ORD-3115310,BIZ-100389,Pioneer Solutions,,New York,Marketing,2023/01/26,-250.0,gold
ORD-4171650,BIZ-100389, Pioneer Solutions ,PIONEERSOLUTIONS,New York,marketing,,,BRONZE
ORD-3088644,BIZ-100389,Pioneer Solutions LLC,, New York ,marketing,03/15/2025,,Gold
ORD-8323766,BIZ-100390,IRONBRIDGE SOLUTIONS,,seattle,TECHNOLOGY,,,platinum
ORD-8780433,BIZ-100390, IronBridge Solutions ,IRONBRIDGESOLUTIONS,Seattle,TECHNOLOGY,,,silver
ORD-4622993,BIZ-100391,Pioneer Analytics,, Seattle ,healthcare,2024-07-01,16637.69,BRONZE
ORD-6564983,BIZ-100391,pioneer analytics,pioneeranalytics,Seattle,healthcare,2023-10-10,20079.86,gold
ORD-3980174,BIZ-100391,Pioneer Analytics LLC,PIONEERANALYTICS,seattle,healthcare,2023-02-25,21773.65,GOLD
ORD-3608640,BIZ-100391,Pioneer Analytics, pioneeranalytics ,Seattle,HEALTHCARE,2024/11/09,10575.22,PLATINUM
ORD-9806371,BIZ-100391,Pioneer Analytics,pioneeranalytics, Seattle ,HEALTHCARE,,3051.97,Platinum
ORD-1218871,BIZ-100392,OAKSTONE DISTRIBUTION,oakstonedistribution,SEATTLE,Manufacturing,2025/01/23,18917.57,GOLD
ORD-8363632,BIZ-100392, Oakstone Distribution , oakstonedistribution ,SEATTLE,manufacturing,05/14/2023,1294.13,GOLD
ORD-2569291,BIZ-100392, Oakstone Distribution , oakstonedistribution ,Seattle,MANUFACTURING,2024/05/30,2039.78,SILVER
ORD-8381477,BIZ-100393, IronBridge Networks ,,chicago,FINANCE,,15745.38,Gold
ORD-1384496,BIZ-100393,IRONBRIDGE NETWORKS,,Chicago,FINANCE,12/01/2024,-250.0,gold
ORD-3669613,BIZ-100393,IronBridge Networks LLC,,CHICAGO,Finance,05/31/2025,-250.0,Silver
ORD-7494449,BIZ-100393, IronBridge Networks ,IRONBRIDGENETWORKS,CHICAGO,finance,03/10/2023,4027.15,bronze
ORD-1234748,BIZ-100393,IronBridge Networks LLC,ironbridgenetworks,chicago,FINANCE,,,bronze
ORD-1680808,BIZ-100393, IronBridge Networks ,IRONBRIDGENETWORKS, Chicago ,Finance,04/16/2024,,SILVER
ORD-5814049,BIZ-100394,silverline distribution, silverlinedistribution ,Miami-Fort Lauderdale,LOGISTICS,2025-14-01,,platinum
ORD-4163587,BIZ-100394,SILVERLINE DISTRIBUTION,, Miami-Fort Lauderdale ,LOGISTICS,02/27/2025,17090.37,Bronze
ORD-3834398,BIZ-100395, Skyline Construction ,SKYLINECONSTRUCTION, Chicago ,Logistics,05/13/2023,7937.16,bronze
ORD-3305951,BIZ-100395,skyline construction,,chicago,LOGISTICS,2024-11-12,-250.0,Platinum
ORD-9955693,BIZ-100395, Skyline Construction ,,Chicago,logistics,,7950.38,PLATINUM
ORD-2419946,BIZ-100396,BrightPath Manufacturing LLC,, Atlanta ,HEALTHCARE,2025-04-20,11776.71,GOLD
ORD-5726703,BIZ-100396, BrightPath Manufacturing ,BRIGHTPATHMANUFACTURING,atlanta,healthcare,01/07/2025,9717.0,Silver
ORD-1582747,BIZ-100396,BRIGHTPATH MANUFACTURING,brightpathmanufacturing,Atlanta,healthcare,2023/07/27,,gold
ORD-5480794,BIZ-100396,brightpath manufacturing,, Atlanta ,healthcare,,,bronze
ORD-5500507,BIZ-100397,clearwater hospitality,CLEARWATERHOSPITALITY,phoenix,Healthcare,2025-14-01,,bronze
ORD-9435412,BIZ-100397, Clearwater Hospitality ,clearwaterhospitality, Phoenix ,Healthcare,2024/01/31,,SILVER
ORD-9983971,BIZ-100397,Clearwater Hospitality,,phoenix,healthcare,2023/01/23,21295.32,bronze
ORD-3392353,BIZ-100397,clearwater hospitality, clearwaterhospitality , Phoenix ,HEALTHCARE,2024/09/02,8634.48,gold
ORD-5633596,BIZ-100397,CLEARWATER HOSPITALITY,CLEARWATERHOSPITALITY,phoenix,healthcare,,,Gold
ORD-5796861,BIZ-100397,Clearwater Hospitality, clearwaterhospitality ,PHOENIX,Healthcare,2025-04-13,,SILVER
ORD-1936781,BIZ-100398, Titan Consulting ,, Miami-Fort Lauderdale ,Marketing,2025-14-01,1207.43,gold
ORD-3046517,BIZ-100398, Titan Consulting ,,miami-fort lauderdale,Marketing,2024-06-30,-250.0,Bronze
ORD-5711903,BIZ-100398,titan consulting,TITANCONSULTING,MIAMI-FORT LAUDERDALE,MARKETING,2023/04/05,-250.0,Bronze
ORD-5480511,BIZ-100398, Titan Consulting ,titanconsulting,Miami-Fort Lauderdale,MARKETING,2023-09-23,3249.8,PLATINUM
ORD-6728364,BIZ-100399,REDWOOD DISTRIBUTION,REDWOODDISTRIBUTION, Phoenix ,FINANCE,2025-14-01,,bronze
ORD-4271208,BIZ-100399, Redwood Distribution ,redwooddistribution,Phoenix,FINANCE,07/12/2023,,GOLD
ORD-8370707,BIZ-100399,Redwood Distribution LLC,redwooddistribution,Phoenix,FINANCE,2025/04/13,3280.48,gold
ORD-3549852,BIZ-100399, Redwood Distribution ,REDWOODDISTRIBUTION,PHOENIX,Finance,2023/01/26,14262.29,Gold
ORD-1444088,BIZ-100399,Redwood Distribution LLC, redwooddistribution ,PHOENIX,finance,03/11/2024,,BRONZE
ORD-2457010,BIZ-100399, Redwood Distribution ,REDWOODDISTRIBUTION,Phoenix,Finance,04/05/2025,,PLATINUM
ORD-7555955,BIZ-100400,TRUENORTH ANALYTICS,truenorthanalytics,ATLANTA,manufacturing,2025-14-01,,platinum
ORD-4577047,BIZ-100400,TRUENORTH ANALYTICS,TRUENORTHANALYTICS,ATLANTA,Manufacturing,2025-14-01,-250.0,platinum
ORD-3924375,BIZ-100400,TrueNorth Analytics, truenorthanalytics ,atlanta,MANUFACTURING,2024-09-14,9510.04,bronze
ORD-9510677,BIZ-100401,brightpath industries,brightpathindustries, Chicago ,LOGISTICS,03/31/2023,,gold
ORD-4144680,BIZ-100401, BrightPath Industries ,, Chicago ,Logistics,,21595.3,bronze
ORD-2655412,BIZ-100401,BrightPath Industries,,Chicago,Logistics,2025-14-01,-250.0,silver
ORD-4068301,BIZ-100401,BrightPath Industries,, Chicago ,logistics,2024/07/25,,Bronze
ORD-6441049,BIZ-100401, BrightPath Industries , brightpathindustries ,CHICAGO,Logistics,2023-07-25,24283.45,GOLD
ORD-9528836,BIZ-100402,Riverstone Networks,riverstonenetworks,atlanta,RETAIL,2024-12-30,-250.0,GOLD
ORD-4089229,BIZ-100402,RIVERSTONE NETWORKS, riverstonenetworks , Atlanta ,Retail,2025-14-01,,silver
ORD-1827266,BIZ-100402, Riverstone Networks ,RIVERSTONENETWORKS, Atlanta ,Retail,01/16/2024,4289.91,Silver
ORD-9250637,BIZ-100403,northwind solutions,northwindsolutions,HOUSTON,Logistics,2025-14-01,-250.0,Silver
ORD-3047234,BIZ-100403,Northwind Solutions LLC, northwindsolutions ,HOUSTON,Logistics,03/01/2025,,Platinum
ORD-9534871,BIZ-100403,northwind solutions,,HOUSTON,logistics,2025-14-01,,PLATINUM
ORD-8988369,BIZ-100403,Northwind Solutions, northwindsolutions ,houston,LOGISTICS,,456.34,SILVER
ORD-8182645,BIZ-100403,northwind solutions,northwindsolutions,Houston,logistics,2023/03/30,-250.0,Platinum
ORD-7307818,BIZ-100404,BluePeak Consulting LLC,BLUEPEAKCONSULTING,phoenix,HEALTHCARE,,2533.59,Bronze
ORD-1008857,BIZ-100404,BLUEPEAK CONSULTING,bluepeakconsulting,phoenix,Healthcare,2025-14-01,4884.33,platinum
ORD-3280950,BIZ-100405,Evergreen Hospitality,EVERGREENHOSPITALITY,phoenix,Manufacturing,2023-04-09,,platinum
ORD-8763781,BIZ-100405,Evergreen Hospitality LLC,, Phoenix ,MANUFACTURING,02/18/2024,15464.4,Gold
ORD-8153174,BIZ-100405, Evergreen Hospitality ,,PHOENIX,Manufacturing,,,Platinum
ORD-1475103,BIZ-100405, Evergreen Hospitality , evergreenhospitality , Phoenix ,manufacturing,,9744.63,Platinum
ORD-6180257,BIZ-100405,EVERGREEN HOSPITALITY,evergreenhospitality,Phoenix,manufacturing,2025-14-01,-250.0,Platinum
ORD-6618205,BIZ-100406,EVERGREEN DISTRIBUTION,EVERGREENDISTRIBUTION,Seattle,Technology,10/14/2024,,gold
ORD-6857017,BIZ-100406, Evergreen Distribution ,,seattle,TECHNOLOGY,,,Bronze
ORD-1837882,BIZ-100406,Evergreen Distribution,EVERGREENDISTRIBUTION, Seattle ,technology,2025-14-01,,Bronze
ORD-5995313,BIZ-100406,Evergreen Distribution LLC,, Seattle ,TECHNOLOGY,02/15/2024,,bronze
ORD-1566645,BIZ-100406,evergreen distribution, evergreendistribution ,Seattle,Technology,2025-14-01,11294.69,Bronze
ORD-1631411,BIZ-100406,Evergreen Distribution LLC,,seattle,technology,2025-14-01,,Gold
ORD-7007810,BIZ-100407,PIONEER RETAIL,, Miami-Fort Lauderdale ,Retail,2024/10/12,-250.0,Bronze
ORD-1133496,BIZ-100407,PIONEER RETAIL, pioneerretail ,miami-fort lauderdale,Retail,2025-01-06,14253.45,bronze
ORD-2314715,BIZ-100408,apex industries,,seattle,marketing,,,platinum
ORD-6849895,BIZ-100408,apex industries,, Seattle ,Marketing,2024/02/07,,PLATINUM
ORD-6157174,BIZ-100408,apex industries,apexindustries,seattle,marketing,08/15/2023,-250.0,silver
ORD-5067771,BIZ-100408,apex industries, apexindustries , Seattle ,MARKETING,2025-02-10,,Silver
ORD-3874563,BIZ-100409,METROPULSE LOGISTICS,METROPULSELOGISTICS,Seattle,logistics,2024/06/22,,PLATINUM
ORD-9945252,BIZ-100409,MetroPulse Logistics LLC,,seattle,Logistics,2023-08-12,-250.0,Bronze
ORD-3908113,BIZ-100410,Clearwater Retail,,Seattle,LOGISTICS,2023/03/04,,silver
ORD-7925610,BIZ-100410,clearwater retail, clearwaterretail , Seattle ,logistics,2023-10-21,7513.22,gold
ORD-6062881,BIZ-100410,clearwater retail,, Seattle ,LOGISTICS,2025-14-01,-250.0,silver
ORD-1459457,BIZ-100411,LUNA CONSULTING, lunaconsulting ,Dallas-Ft. Worth,Retail,02/25/2023,,bronze
ORD-6976699,BIZ-100411,Luna Consulting LLC,, Dallas-Ft. Worth ,Retail,2025/06/04,,gold
ORD-8218298,BIZ-100411,Luna Consulting,,DALLAS-FT. WORTH,Retail,2024/07/22,16051.01,Silver
ORD-6490445,BIZ-100411, Luna Consulting ,,DALLAS-FT. WORTH,Retail,12/13/2024,,gold
ORD-5976514,BIZ-100411,LUNA CONSULTING,LUNACONSULTING, Dallas-Ft. Worth ,Retail,2023-07-29,,Bronze
ORD-4072102,BIZ-100411,luna consulting,,DALLAS-FT. WORTH,retail,10/27/2023,,PLATINUM
ORD-9463009,BIZ-100412, Silverline Manufacturing ,,Phoenix,Logistics,,,PLATINUM
ORD-3363377,BIZ-100412,Silverline Manufacturing LLC, silverlinemanufacturing , Phoenix ,logistics,12/25/2024,849.65,Platinum
ORD-9175462,BIZ-100412, Silverline Manufacturing , silverlinemanufacturing ,Phoenix,LOGISTICS,2024/11/09,5750.8,SILVER
ORD-3603249,BIZ-100412,SILVERLINE MANUFACTURING,,phoenix,Logistics,2023-03-01,,bronze
ORD-6676410,BIZ-100412,SILVERLINE MANUFACTURING,,phoenix,logistics,2024-02-05,7669.53,platinum
ORD-4922062,BIZ-100412,Silverline Manufacturing,SILVERLINEMANUFACTURING,Phoenix,Logistics,2025/03/23,24830.13,silver
ORD-1368537,BIZ-100413,NOVATECH STUDIOS,NOVATECHSTUDIOS,atlanta,MARKETING,2025-14-01,2260.77,Platinum
ORD-8655347,BIZ-100413,novatech studios,novatechstudios, Atlanta ,MARKETING,2024-03-14,,SILVER
ORD-1950689,BIZ-100414,RIVERSTONE HEALTH, riverstonehealth ,chicago,Marketing,02/05/2025,23070.23,PLATINUM
ORD-5333808,BIZ-100414, Riverstone Health ,RIVERSTONEHEALTH,CHICAGO,Marketing,2024-08-18,23358.0,gold
ORD-5966141,BIZ-100414, Riverstone Health ,riverstonehealth,Chicago,Marketing,2025-14-01,24152.24,Silver
ORD-1981294,BIZ-100415, MetroPulse Retail ,,chicago,technology,,2366.59,Bronze
ORD-9307947,BIZ-100415,metropulse retail, metropulseretail , Chicago ,Technology,,17014.4,Silver
ORD-7035783,BIZ-100416,Riverstone Manufacturing LLC,RIVERSTONEMANUFACTURING, San Francisco ,Marketing,2025-14-01,3181.72,GOLD
ORD-6312637,BIZ-100416,Riverstone Manufacturing LLC,riverstonemanufacturing,san francisco,MARKETING,2025-14-01,,BRONZE
ORD-9144797,BIZ-100417,APEX PARTNERS,APEXPARTNERS, Los Angeles ,technology,09/11/2023,3992.7,Gold
ORD-3000277,BIZ-100417,Apex Partners LLC,,Los Angeles,Technology,2023/02/18,-250.0,gold
ORD-2240405,BIZ-100417, Apex Partners ,apexpartners, Los Angeles ,TECHNOLOGY,11/16/2024,-250.0,GOLD
ORD-5224824,BIZ-100418,northwind technologies,NORTHWINDTECHNOLOGIES,dallas-ft. worth,finance,04/17/2023,8453.27,Bronze
ORD-5270257,BIZ-100418,NORTHWIND TECHNOLOGIES,NORTHWINDTECHNOLOGIES, Dallas-Ft. Worth ,Finance,2024-02-02,22143.1,GOLD
ORD-7302872,BIZ-100418,NORTHWIND TECHNOLOGIES,,dallas-ft. worth,finance,2023/04/26,17920.98,silver
ORD-1025295,BIZ-100418,Northwind Technologies LLC,NORTHWINDTECHNOLOGIES,DALLAS-FT. WORTH,FINANCE,2025/01/27,1580.01,Silver
ORD-9700075,BIZ-100419, BluePeak Studios ,,los angeles,Hospitality,2025/05/10,2376.66,SILVER
ORD-7333787,BIZ-100419,BluePeak Studios LLC, bluepeakstudios ,Los Angeles,hospitality,2024/09/20,,Silver
ORD-4047737,BIZ-100419, BluePeak Studios ,,LOS ANGELES,Hospitality,,,GOLD
ORD-9355190,BIZ-100419, BluePeak Studios , bluepeakstudios ,LOS ANGELES,Hospitality,2024/04/08,2879.47,bronze
ORD-2404503,BIZ-100419,BLUEPEAK STUDIOS,,LOS ANGELES,Hospitality,2023/12/24,23548.93,platinum
ORD-2963364,BIZ-100419,BluePeak Studios, bluepeakstudios , Los Angeles ,Hospitality,10/20/2023,-250.0,bronze
ORD-5099743,BIZ-100420, IronBridge Retail ,IRONBRIDGERETAIL, New York ,Finance,,18281.61,gold
ORD-7324728,BIZ-100420,IronBridge Retail, ironbridgeretail ,new york,finance,,,Gold
ORD-4435348,BIZ-100420,IronBridge Retail,IRONBRIDGERETAIL,New York,Finance,2023/07/19,22033.35,PLATINUM
ORD-2404386,BIZ-100421,APEX RETAIL,APEXRETAIL,Los Angeles,Hospitality,03/07/2023,1923.35,PLATINUM
ORD-3577881,BIZ-100421, Apex Retail ,, Los Angeles ,hospitality,2025-14-01,4958.03,Gold
ORD-2841052,BIZ-100421,Apex Retail LLC, apexretail ,los angeles,hospitality,,,GOLD
ORD-7514041,BIZ-100422,PIONEER DIGITAL,, New York ,HOSPITALITY,,-250.0,SILVER
ORD-7504808,BIZ-100422, Pioneer Digital , pioneerdigital , New York ,hospitality,2025/03/05,,PLATINUM
ORD-5969315,BIZ-100423,OAKSTONE SYSTEMS,oakstonesystems,HOUSTON,manufacturing,2025-14-01,8580.91,GOLD
ORD-6127759,BIZ-100423,Oakstone Systems,oakstonesystems,houston,Manufacturing,,1339.38,Silver
ORD-9146974,BIZ-100423,Oakstone Systems LLC,,Houston,Manufacturing,2025-14-01,,platinum
ORD-5658782,BIZ-100424,Harborview Logistics LLC,,Chicago,hospitality,2024-08-31,-250.0,gold
ORD-4679917,BIZ-100424, Harborview Logistics ,, Chicago ,Hospitality,2023-02-28,,silver
ORD-3706058,BIZ-100424,Harborview Logistics LLC, harborviewlogistics ,CHICAGO,hospitality,2025-14-01,,Platinum
ORD-6480067,BIZ-100424,HARBORVIEW LOGISTICS, harborviewlogistics ,CHICAGO,hospitality,2023-02-17,,BRONZE
ORD-3715204,BIZ-100424, Harborview Logistics ,,CHICAGO,hospitality,,,bronze
ORD-8251038,BIZ-100424,HARBORVIEW LOGISTICS,, Chicago ,Hospitality,2024-06-30,16116.2,BRONZE
ORD-4419979,BIZ-100425,URBANHIVE NETWORKS,, Miami-Fort Lauderdale ,marketing,01/30/2024,-250.0,bronze
ORD-7671449,BIZ-100425, UrbanHive Networks ,urbanhivenetworks,MIAMI-FORT LAUDERDALE,MARKETING,,1593.04,Gold
ORD-3601349,BIZ-100425,UrbanHive Networks LLC,URBANHIVENETWORKS,MIAMI-FORT LAUDERDALE,Marketing,,-250.0,PLATINUM
ORD-6860744,BIZ-100425,URBANHIVE NETWORKS,,Miami-Fort Lauderdale,marketing,2025-14-01,1694.3,bronze
ORD-9271307,BIZ-100425, UrbanHive Networks ,urbanhivenetworks,Miami-Fort Lauderdale,MARKETING,2024/05/08,-250.0,BRONZE
ORD-5469467,BIZ-100425,URBANHIVE NETWORKS,urbanhivenetworks,MIAMI-FORT LAUDERDALE,MARKETING,,,BRONZE
ORD-8029640,BIZ-100426,IronBridge Hospitality LLC,,DALLAS-FT. WORTH,retail,2023/12/27,1814.72,PLATINUM
ORD-3527911,BIZ-100426, IronBridge Hospitality ,,dallas-ft. worth,retail,2025-14-01,-250.0,SILVER
ORD-2580427,BIZ-100427,OAKSTONE CONSTRUCTION, oakstoneconstruction , San Francisco ,Marketing,2025/04/29,16863.53,SILVER
ORD-4749971,BIZ-100427,Oakstone Construction LLC, oakstoneconstruction , San Francisco ,marketing,11/30/2023,19763.48,platinum
ORD-1377064,BIZ-100427, Oakstone Construction , oakstoneconstruction , San Francisco ,Marketing,,,Gold
ORD-8346285,BIZ-100427,Oakstone Construction LLC,, San Francisco ,MARKETING,02/21/2025,-250.0,Bronze
ORD-9355565,BIZ-100427,oakstone construction,,san francisco,marketing,,,Gold
ORD-4247083,BIZ-100427,Oakstone Construction LLC,,san francisco,Marketing,2025-14-01,,BRONZE
ORD-7688539,BIZ-100428,Velocity Distribution LLC,,Dallas-Ft. Worth,FINANCE,2023/07/31,,Silver
ORD-1165697,BIZ-100428,Velocity Distribution LLC,VELOCITYDISTRIBUTION, Dallas-Ft. Worth ,Finance,2023/11/20,4827.78,GOLD
ORD-3341109,BIZ-100428, Velocity Distribution ,velocitydistribution, Dallas-Ft. Worth ,FINANCE,2024/02/13,2809.1,BRONZE
ORD-5539236,BIZ-100428,Velocity Distribution LLC, velocitydistribution ,dallas-ft. worth,finance,07/03/2023,-250.0,platinum
ORD-1690365,BIZ-100429,cloudnine studios,,dallas-ft. worth,finance,,,Silver
ORD-2778155,BIZ-100429,CloudNine Studios LLC, cloudninestudios , Dallas-Ft. Worth ,Finance,05/03/2025,,gold
ORD-1010601,BIZ-100429,CLOUDNINE STUDIOS,cloudninestudios,dallas-ft. worth,finance,2025-14-01,-250.0,platinum
ORD-4410904,BIZ-100429,CloudNine Studios, cloudninestudios , Dallas-Ft. Worth ,FINANCE,12/31/2023,20345.08,Bronze
ORD-5935684,BIZ-100429, CloudNine Studios ,,Dallas-Ft. Worth,finance,2025-14-01,4578.5,BRONZE
ORD-3717833,BIZ-100429, CloudNine Studios ,cloudninestudios,Dallas-Ft. Worth,Finance,2024-04-28,2195.86,gold
ORD-5959788,BIZ-100430,titan analytics, titananalytics ,ATLANTA,logistics,,,Platinum
ORD-8078969,BIZ-100430,Titan Analytics LLC,,atlanta,Logistics,2023/12/18,12556.6,Gold
ORD-6774600,BIZ-100430,Titan Analytics LLC,, Atlanta ,LOGISTICS,2023-11-28,13509.4,GOLD
ORD-1132781,BIZ-100431,luna networks,LUNANETWORKS,HOUSTON,technology,2023/05/08,,Silver
ORD-7522941,BIZ-100431,luna networks,,houston,technology,2024/05/06,,SILVER
ORD-2617137,BIZ-100431,LUNA NETWORKS,,HOUSTON,TECHNOLOGY,06/24/2023,6636.71,Silver
ORD-6833407,BIZ-100432,SKYLINE RETAIL,skylineretail,HOUSTON,healthcare,,,GOLD
ORD-4101014,BIZ-100432,Skyline Retail,skylineretail, Houston ,Healthcare,2024-11-05,14266.29,bronze
ORD-5541591,BIZ-100432,Skyline Retail LLC,,HOUSTON,healthcare,2025/03/01,,BRONZE
ORD-3868387,BIZ-100432,SKYLINE RETAIL,,houston,Healthcare,2023/11/29,785.72,bronze
ORD-6497755,BIZ-100433, Northwind Studios , northwindstudios ,Houston,MARKETING,05/29/2024,-250.0,Platinum
ORD-7094706,BIZ-100433,northwind studios,,Houston,MARKETING,2025-14-01,10384.9,SILVER
ORD-3368038,BIZ-100434,redrock logistics,,dallas-ft. worth,Technology,2025-14-01,-250.0,Bronze
ORD-5361362,BIZ-100434,redrock logistics,,DALLAS-FT. WORTH,Technology,2023/07/24,1233.7,silver
ORD-3093993,BIZ-100434,RedRock Logistics LLC,REDROCKLOGISTICS, Dallas-Ft. Worth ,Technology,07/19/2023,-250.0,platinum
ORD-1628047,BIZ-100435,Velocity Media LLC,,SAN FRANCISCO,retail,03/13/2024,-250.0,Bronze
ORD-1161777,BIZ-100435,velocity media,, San Francisco ,Retail,2023/07/21,3452.93,Bronze
ORD-6129290,BIZ-100435, Velocity Media , velocitymedia ,SAN FRANCISCO,RETAIL,2024-12-09,-250.0,gold
ORD-2801536,BIZ-100436,silverline analytics,, Los Angeles ,Hospitality,2024/06/08,1468.16,PLATINUM
ORD-8427157,BIZ-100436, Silverline Analytics ,SILVERLINEANALYTICS, Los Angeles ,hospitality,05/05/2024,,GOLD
ORD-5310948,BIZ-100437, BrightPath Construction ,,phoenix,TECHNOLOGY,09/11/2024,3087.0,PLATINUM
ORD-2881825,BIZ-100437,BrightPath Construction,,phoenix,TECHNOLOGY,2023-02-07,15625.83,Platinum
ORD-6710639,BIZ-100437,BRIGHTPATH CONSTRUCTION,brightpathconstruction,Phoenix,technology,,,GOLD
ORD-5946075,BIZ-100437, BrightPath Construction , brightpathconstruction ,phoenix,technology,,,GOLD
ORD-7223260,BIZ-100437, BrightPath Construction , brightpathconstruction ,phoenix,technology,2024-07-28,-250.0,gold
ORD-3406846,BIZ-100437,BrightPath Construction,, Phoenix ,technology,,3085.09,GOLD
ORD-4146255,BIZ-100438,Summit Analytics LLC,,San Francisco,HOSPITALITY,06/25/2024,-250.0,Silver
ORD-6515198,BIZ-100438,Summit Analytics, summitanalytics ,SAN FRANCISCO,HOSPITALITY,2025-14-01,,BRONZE
ORD-2392511,BIZ-100438,SUMMIT ANALYTICS,SUMMITANALYTICS,San Francisco,Hospitality,,-250.0,Gold
ORD-2374322,BIZ-100438,Summit Analytics LLC,SUMMITANALYTICS, San Francisco ,hospitality,03/04/2025,-250.0,gold
ORD-3800519,BIZ-100439,Clearwater Health,, Miami-Fort Lauderdale ,retail,01/25/2025,,bronze
ORD-4485061,BIZ-100439,CLEARWATER HEALTH, clearwaterhealth ,Miami-Fort Lauderdale,retail,2024/08/22,3748.12,PLATINUM
ORD-1199459,BIZ-100440,silverline studios,SILVERLINESTUDIOS,PHOENIX,finance,2025-14-01,197.88,platinum
ORD-2339161,BIZ-100440,Silverline Studios,SILVERLINESTUDIOS,PHOENIX,finance,2025-14-01,,SILVER
ORD-5082723,BIZ-100440, Silverline Studios ,silverlinestudios,Phoenix,finance,,1707.64,BRONZE
ORD-3063881,BIZ-100440,Silverline Studios, silverlinestudios ,phoenix,Finance,2025-01-04,19292.67,bronze
ORD-6758796,BIZ-100440,Silverline Studios LLC,,PHOENIX,FINANCE,2025-14-01,13797.42,PLATINUM
ORD-7726711,BIZ-100441,Peakline Logistics LLC,PEAKLINELOGISTICS,DALLAS-FT. WORTH,FINANCE,2024-06-05,4012.55,Platinum
ORD-6398188,BIZ-100441, Peakline Logistics ,peaklinelogistics,dallas-ft. worth,finance,2023/12/08,,bronze
ORD-7301078,BIZ-100441,PEAKLINE LOGISTICS,, Dallas-Ft. Worth ,finance,2025-04-20,1849.63,Gold
