transaction_id,business_id,order_date,product_code,department,units_sold,sales_amount,store_region,fulfillment_type,warehouse
TX514687,B3057,2025-07-04,SP-8259,SPORTING GOODS,5,896.46,NORTHEAST,PICKUP,DAL-01
TX514688,B6005,2025-07-04,OT-5502,OFFICE,10,1078.45,WEST,PICKUP,CHI-01
TX514689,B8873,2025-07-04,EL-9299,ELECTRONICS,3,713.08,NORTHEAST,PICKUP,LAX-01
TX514690,B8805,2025-07-04,EL-5962,ELECTRONICS,3,592.06,SOUTHWEST,DELIVERY,NYC-01
TX514691,B1126,2025-07-04, HG-6517 ,HOME GOODS,9,778.55,WEST,PICKUP,CHI-01
TX514692,B7823,2025-07-04,CL-9397,CLOTHING,1,-193.35,SOUTHWEST,IN STORE,CHI-01
TX514693,B7739,2025-07-04,OT-2684,OFFICE,9,1663.36,SOUTHEAST,DELIVERY,NYC-01
TX514694,B9979,2025-07-04,SP-7841,SPORTING GOODS,11,1986.07,SOUTHEAST,PICKUP,SEA-01
TX514695,B4908,2025-07-04,cl-6056,CLOTHING,4,381.07,NORTHEAST,PICKUP,SEA-01
TX514696,B3329,2025-07-05,EL-1466,ELECTRONICS,14,581.72,MIDWEST,DELIVERY, NYC-01 
TX514697,B5873,2025-07-05,CL-1728,CLOTHING,3,748.78,WEST,PICKUP,ATL-01
TX514698,B4183,2025-07-05,SP-1742,SPORTING GOODS,9,2318.98,NORTHEAST,DELIVERY,ATL-01
TX514699,B4430,2025-07-05,SP-3814,SPORTING GOODS,3,-881.44,MIDWEST,PICKUP,LAX-01
TX514700,B2439,2025-07-05,CL-4114,CLOTHING,5,1309.86,MIDWEST,IN STORE,SEA-01
TX514701,B9012,2025-07-05,HG-5993,HOME GOODS,7,607.95,SOUTHWEST,PICKUP,DAL-01
TX514702,B7880,2025-07-05,SP-7501,SPORTING GOODS,6,302.09,NORTHEAST,PICKUP,CHI-01
TX514703,B3980,2025-07-05,SP-9782,SPORTING GOODS,10,1472.97,SOUTHWEST,IN STORE,NYC-01
TX514704,B1415,2025-07-05,CL-5962,CLOTHING,13,383.06,WEST,IN STORE,DAL-01
TX514705,B8394,2025-07-05,EL-7693,ELECTRONICS,7,395.63,SOUTHEAST,PICKUP,DAL-01
TX514706,B9304,2025-07-05,CL-7548,CLOTHING,12,2424.53,WEST,DELIVERY,CHI-01
TX514707,B7197,2025-07-05,SP-4774,SPORTING GOODS,8,505.21,SOUTHWEST,DELIVERY,DAL-01
TX514708,B5015,2025-07-05,CL-8332,CLOTHING,5,1457.13,SOUTHEAST,PICKUP,NYC-01
TX514709,B3923,2025-07-05,EL-2709,ELECTRONICS,9,1194.11,MIDWEST,DELIVERY,LAX-01
TX514710,B9955,2025-07-05,EL-6100,ELECTRONICS,14,1649.25,NORTHEAST,IN STORE,DAL-01
TX514711,B8218,2025-07-05,EL-3941,ELECTRONICS,4,889.81,NORTHEAST,IN STORE,ATL-01
TX514712,B4607,2025-07-05,HG-1941,HOME GOODS,12,3353.09,NORTHEAST,DELIVERY,SEA-01
TX514713,B8056,2025-07-05,EL-1786,ELECTRONICS,2,133.03,NORTHEAST,DELIVERY,SEA-01
TX514714,B4994,2025-07-05,OT4341,OFFICE,7,1201.45,WEST,DELIVERY,CHI-01
TX514715,B3498,2025-07-05,HG-3956,HOME GOODS,6,1491.95,WEST,IN STORE,SEA-01
TX514716,B6978,2025-07-05,EL-7681,ELECTRONICS,2,469.04,MIDWEST,PICKUP,LAX-01
TX514717,B8316,2025-07-05,CL-9538,CLOTHING,8,851.16,NORTHEAST,DELIVERY,LAX-01
TX514718,B2012,2025-07-06,HG-6508,HOME GOODS,12,990.66,MIDWEST,IN STORE,ATL-01
TX514719,B3541,2025-07-06,SP-6997,SPORTING GOODS,11,2870.8,SOUTHWEST,PICKUP,DAL-01
TX514720,B6283,2025-07-06,CL-9495,CLOTHING,13,3744.71,NORTHEAST,DELIVERY,LAX-01
TX514721,B1562,2025-07-06,HG-5008,HOME GOODS,2,166.17,SOUTHWEST,IN STORE,LAX-01
TX514722,B3015,2025-07-06,OT-8815,OFFICE,4,1134.47,WEST,PICKUP,NYC-01
TX514723,B4035,2025-07-06,SP-3811,OFFICE,11,865.77,WEST,IN STORE,NYC-01
TX514724,B7546,2025-07-06,HG-8876,HOME GOODS,10,2367.55,MIDWEST,PICKUP,LAX-01
TX514725,B7536,2025-07-06,CL-6757,CLOTHING,10,891.86,WEST,DELIVERY,NYC-01
TX514726,B8988,2025-07-06,EL-7742,ELECTRONICS,7,391.38,SOUTHWEST,DELIVERY,SEA-01
TX514727,B2769,2025-07-06,OT-5711,OFFICE,6,1452.53,WEST,PICKUP,DAL-01
TX514728,B9488,2025-07-06,HG-9039,HOME GOODS,9,2337.78,WEST,PICKUP,LAX-01
TX514729,B2884,2025-07-06, CL-2747 ,CLOTHING,4,796.05,SOUTHWEST,PICKUP,ATL-01
TX514730,B4912,2025-07-06,OT-4845,OFFICE,3,298.1,SOUTHWEST,PICKUP,DAL-01
TX514731,B6348,2025-07-06,OT-5898,OFFICE,2,486.08,MIDWEST,PICKUP,SEA-01
TX514732,B5230,2025-07-06,CL-5843,CLOTHING,4,243.99,NORTHEAST,DELIVERY,DAL-01
TX514733,B9818,2025-07-06,OT-6413,OFFICE,14,1765.3,WEST,PICKUP,CHI-01
TX514734,B2987,2025-07-06,SP-7653,SPORTING GOODS,8,1076.0,SOUTHWEST,PICKUP,DAL-01
TX514735,B7379,2025-07-06,SP-9899,SPORTING GOODS,7,1969.07,WEST,DELIVERY,LAX-01
TX514736,B3585,2025-07-06,OT-5042,OFFICE,6,202.11,SOUTHEAST,IN STORE,SEA-01
TX514737,B6307,2025-07-06,EL-3901,ELECTRONICS,4,126.41,SOUTHEAST,PICKUP,LAX-01
TX514738,B2369,2025-07-07,CL-1450,CLOTHING,9,231.47,MIDWEST,PICKUP,CHI-01
TX514739,B3917,2025-07-07,EL2403,ELECTRONICS,8,1645.88, WEST ,IN STORE,ATL-01
TX514740,B6822,2025-07-07,EL-8232,ELECTRONICS,10,1813.05,SOUTHWEST,IN STORE,SEA-01
TX514741,B2150,2025-07-07,HG-1246,HOME GOODS,6,468.87,MIDWEST,DELIVERY,DAL-01
TX514742,B7569,2025-07-07,EL-6013,ELECTRONICS,13,3651.73,NORTHEAST,DELIVERY,CHI-01
TX514743,B2812,2025-07-07,SP5685,SPORTING GOODS,5,283.8,NORTHEAST,PICKUP,DAL-01
TX514744,B4700,2025-07-07,HG-6739,HOME GOODS,11,801.91,SOUTHEAST,IN STORE,SEA-01
TX514745,B3338,2025-07-07,OT-6196,OFFICE,14,400.6,MIDWEST,DELIVERY,SEA-01
TX514746,B4795,2025-07-07,OT-3230,OFFICE,2,369.15,SOUTHEAST,PICKUP,CHI-01
TX514747,B7273,2025-07-07,EL-4562,ELECTRONICS,9,1889.26,WEST,DELIVERY,DAL-01
TX514748,B9505,2025-07-07,HG-7215,HOME GOODS,3,809.03,MIDWEST,PICKUP,SEA-01
TX514749,B9941,2025-07-07,EL-1137,ELECTRONICS,7,1183.19,MIDWEST,DELIVERY, LAX-01 
TX514750,B4449,2025-07-07,HG-8488,HOME GOODS,12,569.59,SOUTHEAST,PICKUP,NYC-01
TX514751,B8857,2025-07-07,OT-8617,OFFICE,11,1692.78,NORTHEAST,IN STORE,SEA-01
TX514752,B3542,2025-07-07,HG-3890,HOME GOODS,10,2130.8,WEST,IN STORE,SEA-01
TX514753,B3494,2025-07-07,SP-4400,SPORTING GOODS,5,264.9,MIDWEST,PICKUP,ATL-01
TX514754,B1890,2025-07-07,CL-1002,CLOTHING,4,487.85,SOUTHEAST,DELIVERY,NYC-01
TX514755,B1357,2025-07-07,HG-9302,HOME GOODS,11,2526.16,SOUTHEAST,DELIVERY,LAX-01
TX514756,B2045,2025-07-07,HG-1720,HOME GOODS,10,2558.11,SOUTHEAST,IN STORE,SEA-01
TX514757,B4579,2025-07-07,EL-9434,ELECTRONICS,5,227.13,SOUTHEAST,PICKUP,NYC-01
TX514758,B9404,2025-07-07,OT-4039,OFFICE,8,184.31,MIDWEST,IN STORE,SEA-01
TX514759,B9605,2025-07-07,CL-1085,CLOTHING,8,1697.61, NORTHEAST ,IN STORE,CHI-01
TX514760,B7222,2025-07-07,CL-7454,CLOTHING,10,2609.63,WEST,PICKUP,CHI-01
TX514761,B9625,2025-07-07,EL-4269,ELECTRONICS,9,1405.02,SOUTHEAST,IN STORE,CHI-01
TX514762,B3087,2025-07-07,CL-3682,CLOTHING,13,1938.94,NORTHEAST,DELIVERY,LAX-01
TX514763,B4309,2025-07-07,OT-5321,OFFICE,13,3827.11,WEST,PICKUP,ATL-01
TX514764,B6059,2025-07-07,OT-6766,OFFICE,14,3961.9,WEST,DELIVERY,SEA-01
TX514765,B9911,2025-07-07,EL-2463,ELECTRONICS,9,2494.15,SOUTHWEST,IN STORE,DAL-01
TX514766,B4141,2025-07-07,OT-3726,OFFICE,8,1316.13,SOUTHWEST,IN STORE,LAX-01
TX514767,B6653,2025-07-07,HG-4072,HOME GOODS,3,665.9,SOUTHEAST,PICKUP,DAL-01
TX514768,B7666,2025-07-08,SP-2933,SPORTING GOODS,4,883.6,SOUTHWEST,PICKUP,LAX-01
TX514769,B6400,2025-07-08,CL-9024,CLOTHING,13,1223.24,NORTHEAST,IN STORE,ATL-01
TX514770,B9593,2025-07-08,HG-9716,HOME GOODS,14,1503.4,NORTHEAST,PICKUP, NYC-01 
TX514771,B7667,2025-07-08,OT-4193,OFFICE,8,993.11,NORTHEAST,IN STORE,ATL-01
TX514772,B7456,2025-07-08,CL-5644,CLOTHING,11,806.83,WEST,IN STORE,LAX-01
TX514773,B2700,2025-07-08,EL-4600,ELECTRONICS,3,683.3,NORTHEAST,PICKUP,CHI-01
TX514774,B2969,2025-07-08,EL-6373,ELECTRONICS,2,185.49,WEST,IN STORE,LAX-01
TX514775,B2103,2025-07-08,HG-2710,HOME GOODS,5,85.02,MIDWEST,IN STORE,DAL-01
TX514776,B3827,2025-07-08,EL-2610,ELECTRONICS,6,217.07,WEST,DELIVERY,DAL-01
TX514777,B1178,2025-07-08,HG-6490,HOME GOODS,14,540.75,SOUTHWEST,PICKUP,CHI-01
TX514778,B1725,2025-07-08,HG-5891,HOME GOODS,5,169.39,NORTHEAST,DELIVERY,ATL-01
TX514779,B5622,2025-07-08,CL-1524,CLOTHING,1,222.17,MIDWEST,IN STORE,CHI-01
TX514780,B3614,2025-07-08,HG-4345,HOME GOODS,6,1320.9,SOUTHEAST,PICKUP,NYC-01
TX514781,B4470,2025-07-08,EL-3393,ELECTRONICS,13,2682.66,NORTHEAST,IN STORE,DAL-01
TX514782,B9331,2025-07-08,OT-2145,OFFICE,12,1613.36,MIDWEST,DELIVERY,LAX-01
TX514783,B4833,2025-07-08,SP-6049,SPORTING GOODS,3,697.36,NORTHEAST,PICKUP,ATL-01
TX514784,B6369,2025-07-08,EL-8844,ELECTRONICS,13,1143.51,SOUTHEAST,DELIVERY,ATL-01
TX514785,B5958,2025-07-08,OT-7798,OFFICE,7,439.83,SOUTHEAST,DELIVERY,DAL-01
TX514786,B5087,2025-07-08,CL-1304,CLOTHING,1,55.48,MIDWEST,DELIVERY,SEA-01
TX514787,B5983,2025-07-08,CL-5852,CLOTHING,3,304.77,SOUTHWEST,DELIVERY,SEA-01
TX514788,B9604,2025-07-08,HG-7768,HOME GOODS,5,768.95,MIDWEST,IN STORE,ATL-01
TX514789,B9455,2025-07-08,OT-9546,OFFICE,11,2367.77,MIDWEST,IN STORE,SEA-01
TX514790,B9732,2025-07-08,SP-4558,SPORTING GOODS,10,817.09,SOUTHWEST,IN STORE,LAX-01
TX514791,B4708,2025-07-08,SP-2465,SPORTING GOODS,10,409.04,NORTHEAST,IN STORE,LAX-01
TX514792,B5448,2025-07-08,CL-6915,CLOTHING,11,2089.9,MIDWEST,IN STORE,ATL-01
TX514793,B8099,2025-07-08,OT-8156,OFFICE,4,613.65,SOUTHWEST,PICKUP,NYC-01
TX514794,B7815,2025-07-08,SP-1351,SPORTING GOODS,6,1234.57,MIDWEST,DELIVERY,CHI-01
TX514795,B6761,2025-07-08,CL-9591,CLOTHING,5,478.92,SOUTHEAST,DELIVERY,DAL-01
TX514796,B3579,2025-07-08,CL-8529,CLOTHING,10,187.79,NORTHEAST,DELIVERY,ATL-01
TX514797,B1228,2025-07-08,EL-4609,ELECTRONICS,2,193.33,SOUTHWEST,PICKUP,SEA-01
TX514798,B4601,2025-07-08,CL-3452,CLOTHING,5,615.7,WEST,PICKUP,DAL-01
TX514799,B3969,2025-07-08,CL4952,CLOTHING,14,1083.1,MIDWEST,PICKUP,
TX514800,B4005,2025-07-08,CL-3825,CLOTHING,12,1819.24,NORTHEAST,DELIVERY,CHI-01
TX514801,B8437,2025-07-09,CL-5704,CLOTHING,14,3850.03,SOUTHEAST,IN STORE,CHI-01
TX514802,B7740,2025-07-09,HG-5278,HOME GOODS,3,138.64,WEST,IN STORE,DAL-01
TX514803,B5848,2025-07-09,SP-1709,SPORTING GOODS,3,612.82,SOUTHEAST,DELIVERY,ATL-01
TX514804,B1546,2025-07-09,HG-2695,HOME GOODS,3,602.44,MIDWEST,PICKUP,CHI-01
TX514805,B9130,2025-07-09,OT-7685,OFFICE,2,43.67,SOUTHEAST,DELIVERY,ATL-01
TX514806,B2174,2025-07-09,SP-9637,SPORTING GOODS,7,1406.54,MIDWEST,DELIVERY,SEA-01
TX514807,B6180,2025-07-09,OT-9032,OFFICE,7,576.77,SOUTHWEST,DELIVERY,CHI-01
TX514808,B6432,2025-07-09,OT-1279,OFFICE,4,120.55,WEST,PICKUP,ATL-01
TX514809,B7974,2025-07-09,CL-9915,CLOTHING,5,1107.04,SOUTHWEST,PICKUP,SEA-01
TX514810,B5974,2025-07-09,SP-4981,SPORTING GOODS,8,2111.95,MIDWEST,PICKUP,ATL-01
TX514811,B6027,2025-07-09,OT-4815,OFFICE,1,270.21,SOUTHWEST,DELIVERY,SEA-01
TX514812,B6775,2025-07-09,EL3069,ELECTRONICS,10,2903.65,SOUTHEAST,IN STORE,LAX-01
TX514813,B4962,2025-07-09,EL-9327,ELECTRONICS,2,579.82,WEST,IN STORE,ATL-01
TX514814,B3678,2025-07-09,HG-7444,HOME GOODS,12,672.59,MIDWEST,PICKUP,CHI-01
TX514815,B5661,2025-07-09,EL-2655,ELECTRONICS,14,1560.35,MIDWEST,PICKUP,NYC-01
TX514816,B2751,2025-07-09,SP-8088,SPORTING GOODS,12,1727.44,MIDWEST,DELIVERY,SEA-01
TX514817,B3802,2025-07-09,HG-3879,HOME GOODS,9,1406.56,NORTHEAST,DELIVERY,SEA-01
TX514818,B3118,2025-07-09,CL7482,CLOTHING,11,1562.61,WEST,IN STORE,SEA-01
TX514819,B5782,2025-07-09,EL-7242,ELECTRONICS,6,796.81,SOUTHWEST,IN STORE,NYC-01
TX514820,B4292,2025-07-09,EL-9266,ELECTRONICS,5,568.9,SOUTHWEST,IN STORE,
TX514821,B5322,2025-07-09,EL-5786,ELECTRONICS,14,-3459.54,SOUTHWEST,DELIVERY,DAL-01
TX514822,B1108,2025-07-09, HG4102 ,HOME GOODS,9,1382.99,MIDWEST,PICKUP,LAX-01
TX514823,B9580,2025-07-09,SP-5840,SPORTING GOODS,11,478.1,SOUTHWEST,PICKUP,SEA-01
TX514824,B2957,2025-07-09,HG-5894,HOME GOODS,8,2196.12,SOUTHEAST,DELIVERY,NYC-01
TX514825,B2835,2025-07-09,CL-1239,CLOTHING,3,321.49,SOUTHWEST,DELIVERY,LAX-01
TX514826,B3870,2025-07-09,OT-5416,OFFICE,3,489.38,MIDWEST,PICKUP,CHI-01
TX514827,B1502,bad_date,OT-3246,OFFICE,6,806.88,SOUTHWEST,IN STORE,LAX-01
TX514828,B4234,2025-07-09,HG-3084,HOME GOODS,12,1122.44,NORTHEAST,DELIVERY,CHI-01
TX514829,B1343,2025-07-09,OT-4889,OFFICE,7,384.48,SOUTHWEST,IN STORE,CHI-01
TX514830,B3497,2025-07-09,CL-5568,CLOTHING,11,2197.08,SOUTHEAST,PICKUP,SEA-01
TX514831,B7884,2025-07-09,cl-7214,CLOTHING,13,1499.56,SOUTHWEST,PICKUP,SEA-01
TX514832,B9943,2025-07-10,EL-3539,ELECTRONICS,7,1348.55,MIDWEST,IN STORE,SEA-01
TX514833,B1131,2025-07-10,EL9014,ELECTRONICS,6,103.68,NORTHEAST,PICKUP,DAL-01
TX514834,B4276,2025-07-10,EL-1938,ELECTRONICS,12,1785.61,NORTHEAST,IN STORE,CHI-01
TX514835,B3909,2025-07-10,HG-5331,HOME GOODS,4,1199.2,SOUTHEAST,IN STORE,DAL-01
TX514836,B9240,2025-07-10,EL-6838,ELECTRONICS,13,2826.8,WEST,IN STORE,ATL-01
TX514837,B1664,2025-07-10,OT-8778,OFFICE,14,401.13,SOUTHEAST,IN STORE,ATL-01
TX514838,B4456,2025-07-10,EL-5533,ELECTRONICS,9,2083.13,SOUTHWEST,IN STORE,SEA-01
TX514839,B2800,2025-07-10,HG-7917,HOME GOODS,13,2599.94,WEST,IN STORE,ATL-01
TX514840,B3260,2025-07-10,CL-1402,CLOTHING,12,3419.82,SOUTHWEST,IN STORE,LAX-01
TX514841,B1540,2025-07-10,EL5119,ELECTRONICS,7,1404.85,SOUTHWEST,PICKUP,NYC-01
TX514842,B7578,2025-07-10,EL-5109,ELECTRONICS,13,2824.56,WEST,IN STORE,LAX-01
TX514843,B3842,2025-07-10,EL-8752,OFFICE,1,234.7,SOUTHWEST,IN STORE,NYC-01
TX514844,B4620,2025-07-10,SP-8495,SPORTING GOODS,13,266.62,WEST,IN STORE,CHI-01
TX514845,B5244,2025-07-10,OT-8029,OFFICE,9,903.84, SOUTHWEST ,DELIVERY,DAL-01
TX514846,B8812,2025-07-10,HG-9502,HOME GOODS,14,3719.49,MIDWEST,IN STORE,SEA-01
TX514847,B5787,2025-07-10,EL-3100,ELECTRONICS,12,2770.31,MIDWEST,PICKUP, NYC-01 
TX514848,B8303,2025-07-10,SP-8739,SPORTING GOODS,11,3181.4,SOUTHWEST,DELIVERY,DAL-01
TX514849,B6148,2025-07-10,SP-7054,SPORTING GOODS,10,407.09,MIDWEST,IN STORE,DAL-01
TX514850,B3793,2025-07-10,OT-4280,OFFICE,3,543.33,WEST,IN STORE,SEA-01
TX514851,B9399,2025-07-10,HG-6814,HOME GOODS,3,737.19,MIDWEST,IN STORE,NYC-01
TX514852,B8755,2025-07-10,EL-2791,ELECTRONICS,1,87.78,NORTHEAST,IN STORE,
TX514853,B9278,2025-07-11,HG-8805,HOME GOODS,5,981.01,SOUTHEAST,IN STORE,CHI-01
TX514854,B7745,2025-07-11,OT-8122,OFFICE,4,118.92,SOUTHEAST,PICKUP,ATL-01
TX514855,B3941,2025-07-11,HG-5658,HOME GOODS,14,2561.32,MIDWEST,IN STORE,ATL-01
TX514856,B6791,2025-07-11,OT-5147,OFFICE,10,2851.38,SOUTHWEST,PICKUP,NYC-01
TX514857,B1653,2025-07-11,SP-4428,SPORTING GOODS,2,371.85,WEST,DELIVERY,DAL-01
TX514858,B2325,2025-07-11,HG-1814,HOME GOODS,8,177.44,WEST,DELIVERY,DAL-01
TX514859,B5284,2025-07-11,OT-6875,OFFICE,12,2599.36,SOUTHWEST,IN STORE,SEA-01
TX514860,B2459,2025-07-11,SP8015,SPORTING GOODS,3,258.76,MIDWEST,IN STORE,SEA-01
TX514861,B5397,2025-07-11,SP-8480,SPORTING GOODS,14,1172.53,SOUTHEAST,IN STORE, SEA-01 
TX514862,B3410,bad_date,EL-3228,ELECTRONICS,12,302.28,SOUTHWEST,DELIVERY,ATL-01
TX514863,B9088,2025-07-11,SP-4508,SPORTING GOODS,5,1348.66,SOUTHEAST,IN STORE,NYC-01
TX514864,B5058,2025-07-11,SP-7448,SPORTING GOODS,10,852.83,SOUTHEAST,PICKUP,ATL-01
TX514865,B3737,2025-07-11,OT-6512,OFFICE,6,1051.41,MIDWEST,PICKUP,LAX-01
TX514866,B5278,2025-07-11,CL-1701,CLOTHING,3,786.55,MIDWEST,PICKUP,CHI-01
TX514867,B3752,2025-07-11, OT-8164 ,OFFICE,2,193.76,SOUTHEAST,PICKUP,ATL-01
TX514868,B8715,2025-07-11,EL-7755,ELECTRONICS,1,75.97,MIDWEST,IN STORE,NYC-01
TX514869,B1600,2025-07-11,OT-5445,OFFICE,6,842.96,SOUTHWEST,DELIVERY,SEA-01
TX514870,B1752,2025-07-11,EL-3982,ELECTRONICS,13,3490.82,WEST,DELIVERY,CHI-01
TX514871,B4994,2025-07-11,SP-7768,SPORTING GOODS,6,1652.78,WEST,DELIVERY,LAX-01
TX514872,B8178,2025-07-11,SP-1043,SPORTING GOODS,2,583.18,MIDWEST,PICKUP,DAL-01
TX514873,B6071,2025-07-11,OT-7260,OFFICE,6,1591.47,WEST,IN STORE,SEA-01
TX514874,B7724,2025-07-11,CL-4100,OFFICE,2,261.78,MIDWEST,DELIVERY,LAX-01
TX514875,B7621,2025-07-11,HG-4710,HOME GOODS,2,342.54,NORTHEAST,DELIVERY,LAX-01
TX514876,B5560,2025-07-11,CL-6632,CLOTHING,14,575.81,SOUTHEAST,PICKUP,LAX-01
TX514877,B4535,2025-07-11,CL-2931,CLOTHING,10,864.8,MIDWEST,PICKUP,ATL-01
TX514878,B7400,2025-07-11,SP8212,SPORTING GOODS,5,1191.32,SOUTHWEST,PICKUP,ATL-01
TX514879,B6162,2025-07-11,OT-1004,OFFICE,6,935.07,SOUTHEAST,IN STORE,SEA-01
TX514880,B7153,2025-07-11,HG-3885,HOME GOODS,8,261.7,SOUTHEAST,DELIVERY,ATL-01
TX514881,B5492,2025-07-11,HG-6532,HOME GOODS,8,-1137.32,NORTHEAST,PICKUP,SEA-01
TX514882,B3631,2025-07-12,EL-5039,ELECTRONICS,6,1416.17, SOUTHWEST ,PICKUP,DAL-01
TX514883,B4282,2025-07-12,SP-3290,SPORTING GOODS,10,1167.44,SOUTHEAST,PICKUP,ATL-01
TX514884,B7898,2025-07-12,CL-1665,CLOTHING,4,487.86,SOUTHEAST,PICKUP,SEA-01
TX514885,B6520,2025-07-12,HG-9713,HOME GOODS,3,633.57,NORTHEAST,IN STORE,DAL-01
TX514886,B8850,2025-07-12,CL-9189,CLOTHING,9,2597.76,SOUTHEAST,DELIVERY,SEA-01
TX514887,B3776,2025-07-12,HG-3432,HOME GOODS,5,553.67,SOUTHEAST,IN STORE,CHI-01
TX514888,B7841,2025-07-12,CL-4821,CLOTHING,13,1575.91,NORTHEAST,DELIVERY,DAL-01
TX514889,B4601,2025-07-12,HG-6558,HOME GOODS,4,396.67,NORTHEAST,PICKUP,NYC-01
TX514890,B4360,2025-07-12,SP-9315,SPORTING GOODS,9,1707.28,WEST,PICKUP,NYC-01
TX514891,B1729,2025-07-12,SP-4749,SPORTING GOODS,1,41.87,WEST,PICKUP,CHI-01
TX514892,B8540,2025-07-12,EL-7288,ELECTRONICS,5,655.7,WEST,IN STORE,CHI-01
TX514893,B6244,2025-07-12,HG-8720,HOME GOODS,2,579.35, MIDWEST ,DELIVERY,ATL-01
TX514894,B6973,2025-07-12,HG-3091,HOME GOODS,3,589.98,MIDWEST,DELIVERY,LAX-01
TX514895,B1752,2025-07-12,EL-7435,ELECTRONICS,4,695.44,NORTHEAST,IN STORE, ATL-01 
TX514896,B4801,2025-07-12,CL-3216,CLOTHING,11,2437.68,NORTHEAST,IN STORE,DAL-01
TX514897,B5654,2025-07-12,EL-9087,ELECTRONICS,14,1302.38,WEST,DELIVERY,ATL-01
TX514898,B2772,2025-07-12,CL-7742,CLOTHING,3,705.95,MIDWEST,PICKUP,SEA-01
TX514899,B2583,2025-07-12,SP-2773,SPORTING GOODS,13,1139.54,SOUTHWEST,DELIVERY,NYC-01
TX514900,B2070,2025-07-12,EL-3941,ELECTRONICS,1,287.11,WEST,PICKUP,SEA-01
TX514901,B6700,2025-07-12,CL-7477,CLOTHING,10,668.62,NORTHEAST,IN STORE,ATL-01
TX514902,B5882,2025-07-12,SP-7338,SPORTING GOODS,12,1066.71,WEST,IN STORE,SEA-01
TX514903,B6065,2025-07-12,EL-6284,ELECTRONICS,1,20.49,NORTHEAST,PICKUP,NYC-01
TX514904,B7236,2025-07-12,EL-7765,ELECTRONICS,0,1114.75, MIDWEST ,PICKUP,ATL-01
TX514905,B1928,2025-07-12,SP-7666,SPORTING GOODS,4,1012.67,WEST,DELIVERY,NYC-01
TX514906,B3898,2025-07-12,EL-9667,ELECTRONICS,4,145.1,NORTHEAST,PICKUP,SEA-01
TX514907,B6877,2025-07-12,OT-1931,OFFICE,1,138.07,SOUTHEAST,PICKUP,SEA-01
TX514908,B1901,2025-07-12,OT-5157,OFFICE,14,3585.5,SOUTHWEST,IN STORE,NYC-01
TX514909,B3059,2025-07-12,EL-2348,ELECTRONICS,11,3065.63,WEST,PICKUP,ATL-01
TX514910,B7432,2025-07-12,OT-5166,OFFICE,12,983.43,MIDWEST,PICKUP,SEA-01
TX514911,B3746,2025-07-12,EL-4129,ELECTRONICS,7,1399.47,NORTHEAST,DELIVERY,SEA-01
TX514912,B6908,2025-07-12,EL-1632,ELECTRONICS,4,185.65,WEST,PICKUP,LAX-01
TX514913,B7498,2025-07-13,EL-1527,ELECTRONICS,10,2792.51,SOUTHWEST,IN STORE,ATL-01
TX514914,B1815,2025-07-13,HG-8499,HOME GOODS,8,938.73,MIDWEST,IN STORE,ATL-01
TX514915,B4309,2025-07-13,EL-6589,ELECTRONICS,12,2723.79,WEST,DELIVERY, DAL-01 
TX514916,B9371,2025-07-13,EL-3903,ELECTRONICS,5,500.26,WEST,IN STORE,ATL-01
TX514917,B9785,2025-07-13,OT-5119,OFFICE,12,328.28,SOUTHWEST,IN STORE,CHI-01
TX514918,B9078,2025-07-13,CL-5172,CLOTHING,10,2167.66,WEST,PICKUP,DAL-01
TX514919,B9424,2025-07-13,OT-8335,OFFICE,13,1906.29,SOUTHWEST,DELIVERY,NYC-01
TX514920,B6102,2025-07-13,SP-5555,SPORTING GOODS,6,1678.82,WEST,DELIVERY,SEA-01
TX514921,B3798,2025-07-13,CL-5938,CLOTHING,10,1356.52,NORTHEAST,PICKUP,LAX-01
TX514922,B9344,2025-07-13,HG-8782,HOME GOODS,5,1238.82,MIDWEST,IN STORE,LAX-01
TX514923,B2987,2025-07-13,OT-6585,OFFICE,10,2916.99,NORTHEAST,IN STORE,NYC-01
TX514924,B1233,2025-07-13,CL-1319,CLOTHING,3,219.36,SOUTHWEST,PICKUP,DAL-01
TX514925,B6684,2025-07-13,OT-5192,OFFICE,2,61.54,NORTHEAST,DELIVERY,DAL-01
TX514926,B9539,2025-07-13,CL-5057,CLOTHING,5,666.84,NORTHEAST,IN STORE,ATL-01
TX514927,B3537,2025-07-13,CL-1813,CLOTHING,4,754.66,SOUTHEAST,IN STORE,LAX-01
TX514928,B8101,2025-07-13,OT-6427,OFFICE,7,146.56,MIDWEST,IN STORE,NYC-01
TX514929,B8892,2025-07-13,OT-5781,OFFICE,14,1906.53,WEST,IN STORE,SEA-01
TX514930,B5211,2025-07-13,CL-3489,CLOTHING,11,1671.09,MIDWEST,PICKUP,LAX-01
TX514931,B2476,2025-07-13,HG-3790,HOME GOODS,12,1829.34,SOUTHWEST,IN STORE,NYC-01
TX514932,B5003,2025-07-13,OT-1704,OFFICE,3,721.01,MIDWEST,PICKUP,
TX514933,B9554,2025-07-14,CL-3912,CLOTHING,5,958.79,NORTHEAST,IN STORE,SEA-01
TX514934,B7984,2025-07-14,EL-7005,ELECTRONICS,4,393.92,SOUTHEAST,PICKUP,DAL-01
TX514935,B5413,2025-07-14,EL-8361,ELECTRONICS,7,164.34,WEST,IN STORE,SEA-01
