user_id,activity_date,purchase_amount
user651,2023-09-21,149.63
user652,2023-07-05,323.31
user652,2023-08-23,286.12
user653,2023-04-06,378.19
user653,2023-04-15,0.0
user653,2023-04-17,0.0
user653,2023-04-19,238.96
user653,2023-07-29,0.0
user653,2023-08-07,238.66
user654,2023-03-30,462.39
user654,2023-06-03,106.1
user655,2023-07-26,380.0
user655,2023-08-30,275.33
user655,2023-09-18,48.11
user655,2023-11-01,0.0
user655,2023-12-10,459.58
user656,2023-07-12,190.09
user656,2023-07-13,499.48
user656,2023-07-18,0.0
user656,2023-07-29,0.0
user656,2023-08-02,0.0
user656,2023-08-19,0.0
user656,2023-10-13,0.0
user657,2023-08-19,13.85
user657,2023-09-16,195.57
user657,2023-09-22,0.0
user657,2023-10-26,0.0
user657,2023-12-16,286.33
user658,2023-12-19,87.24
user658,2023-12-21,0.0
user658,2024-01-06,281.61
user658,2024-02-02,0.0
user658,2024-02-15,489.69
user658,2024-02-26,36.37
user660,2023-07-09,0.0
user660,2023-07-27,0.0
user660,2023-07-27,196.42
user660,2023-07-31,477.46
user660,2023-08-14,0.0
user660,2023-08-20,0.0
user660,2023-09-05,231.88
user660,2023-09-19,288.89
user660,2023-10-26,454.85
user661,2023-05-05,460.03
user662,2023-09-03,45.81
user662,2023-09-08,221.32
user662,2023-09-27,0.0
user662,2023-12-02,0.0
user663,2023-08-31,431.35
user663,2023-09-04,0.0
user663,2023-09-13,0.0
user663,2023-12-07,258.03
user663,2023-12-25,471.94
user664,2023-10-15,0.0
user664,2023-11-03,365.97
user664,2023-12-02,0.0
user664,2023-12-10,58.63
user664,2023-12-11,0.0
user665,2023-09-20,365.13
user665,2023-10-19,113.76
user665,2023-10-25,0.0
user665,2023-10-28,0.0
user665,2023-12-22,0.0
user665,2024-01-02,0.0
user666,2023-08-09,63.77
user666,2023-08-13,0.0
user666,2023-11-17,352.55
user667,2023-09-14,415.0
user667,2023-09-26,0.0
user667,2023-09-28,292.13
user667,2023-10-03,0.0
user667,2023-10-05,245.49
user667,2023-11-06,435.97
user668,2023-06-28,0.0
user668,2023-07-04,138.64
user668,2023-08-03,0.0
user668,2023-08-04,433.13
user668,2023-08-09,0.0
user668,2023-08-26,290.3
user668,2023-09-30,0.0
user668,2023-10-10,14.9
user668,2023-10-27,390.02
user668,2023-11-10,0.0
user669,2023-02-28,0.0
user669,2023-03-12,0.0
user669,2023-04-01,222.56
user669,2023-04-06,108.64
user669,2023-04-30,0.0
user669,2023-05-21,520.14
user669,2023-05-25,0.0
user669,2023-06-14,0.0
user669,2023-06-15,185.69
user669,2023-07-08,0.0
user669,2023-07-11,0.0
user671,2023-09-26,32.12
user671,2023-11-04,222.61
user671,2024-02-05,370.44
user672,2023-12-02,472.8
user672,2023-12-07,542.01
user672,2023-12-30,114.12
user672,2024-01-15,99.06
user672,2024-01-18,42.89
user672,2024-01-28,16.78
user672,2024-02-06,0.0
user672,2024-03-28,249.0
user673,2023-04-24,0.0
user674,2023-09-02,123.54
user674,2023-09-02,0.0
user674,2023-09-13,333.19
user674,2023-09-19,406.99
user674,2023-11-17,320.71
user675,2023-02-10,0.0
user675,2023-05-14,0.0
user676,2023-04-22,0.0
user676,2023-05-03,372.38
user676,2023-06-13,384.47
user676,2023-07-28,0.0
user677,2023-11-09,309.45
user677,2023-11-20,0.0
user677,2023-12-10,354.07
user677,2023-12-14,291.48
user679,2023-06-13,419.19
user679,2023-06-23,0.0
user679,2023-07-01,526.0
user680,2024-02-13,364.85
user680,2024-03-11,369.07
user680,2024-04-27,118.85
user681,2023-09-12,0.0
user681,2023-09-15,224.4
user681,2023-09-24,391.8
user681,2023-09-30,0.0
user681,2023-10-05,375.86
user681,2023-10-29,459.67
user681,2023-10-30,0.0
user683,2024-02-08,0.0
user683,2024-03-01,477.25
user683,2024-03-03,0.0
user684,2023-07-08,442.33
user684,2023-07-20,0.0
user684,2023-07-25,0.0
user684,2023-07-27,326.37
user684,2023-08-07,313.94
user684,2023-08-07,0.0
user684,2023-08-19,233.96
user684,2023-08-31,0.0
user684,2023-11-11,0.0
user684,2023-11-18,94.39
user685,2023-02-26,0.0
user685,2023-03-05,478.65
user685,2023-03-08,100.15
user685,2023-03-27,204.52
user685,2023-04-03,299.77
user685,2023-04-16,0.0
user685,2023-05-17,538.45
user686,2023-06-25,0.0
user686,2023-07-25,225.33
user687,2024-02-06,0.0
user687,2024-04-07,0.0
user687,2024-05-09,48.11
user688,2023-07-16,0.0
user688,2023-07-17,183.14
user688,2023-07-19,57.93
user688,2023-09-03,74.66
user688,2023-11-13,347.58
user688,2023-11-23,372.16
user689,2023-05-08,0.0
user689,2023-05-12,168.88
user689,2023-05-23,110.76
user689,2023-06-14,0.0
user689,2023-08-13,167.8
user690,2023-07-28,158.54
user690,2023-10-16,378.61
user690,2023-10-20,491.22
user691,2023-08-07,325.81
user691,2023-08-15,112.48
user691,2023-08-28,0.0
user691,2023-09-22,207.03
user691,2023-11-09,26.24
user691,2023-12-06,383.42
user692,2023-12-16,436.98
user692,2023-12-16,275.74
user692,2023-12-23,0.0
user692,2023-12-30,249.5
user692,2024-01-03,295.86
user692,2024-01-03,392.1
user692,2024-02-04,0.0
user692,2024-03-14,252.27
user692,2024-03-28,464.22
user692,2024-04-30,290.27
user693,2023-10-09,181.69
user694,2023-05-29,13.57
user695,2023-09-26,110.92
user695,2023-09-27,353.5
user695,2023-11-23,574.81
user695,2023-11-23,240.43
user695,2023-12-09,0.0
user695,2023-12-25,0.0
user696,2024-02-05,521.04
user696,2024-02-05,0.0
user696,2024-03-11,188.84
user696,2024-03-20,75.38
user696,2024-04-02,347.38
user696,2024-05-19,461.6
user696,2024-05-23,31.85
user697,2023-04-08,75.33
user697,2023-04-26,186.69
user698,2023-10-02,0.0
user698,2023-10-03,33.96
user698,2023-10-06,344.0
user698,2023-10-13,0.0
user698,2023-10-22,335.68
user699,2023-08-22,436.75
user699,2023-10-15,248.86
user699,2024-01-06,0.0
user701,2023-09-07,24.11
user701,2023-09-16,189.38
user701,2023-09-24,0.0
user701,2023-10-02,193.62
user701,2023-10-03,224.67
user701,2024-01-10,438.91
user702,2023-09-24,247.89
user702,2023-09-24,0.0
user702,2023-10-13,198.25
user702,2023-10-17,359.92
user702,2023-10-24,0.0
user702,2023-11-06,319.24
user702,2023-12-15,180.87
user703,2023-09-22,182.07
user703,2023-09-25,307.9
user703,2023-10-01,89.32
user703,2023-11-19,337.85
user703,2023-11-30,494.78
user704,2023-10-01,389.91
user704,2023-10-03,0.0
user704,2023-10-28,0.0
user704,2023-11-02,558.94
user704,2023-11-04,85.68
user704,2023-11-12,469.28
user704,2023-12-16,363.1
user704,2024-01-09,280.86
user704,2024-01-29,512.4
user705,2023-03-28,191.36
user705,2023-05-20,548.77
user706,2023-07-13,39.98
user708,2023-05-07,127.76
user708,2023-05-19,86.07
user708,2023-05-19,383.17
user708,2023-06-15,150.28
user708,2023-06-19,0.0
user708,2023-06-19,0.0
user708,2023-06-27,0.0
user708,2023-07-02,207.64
user708,2023-09-07,187.6
user709,2023-10-17,33.53
user709,2023-10-24,0.0
user709,2023-11-06,434.44
user709,2023-11-29,531.27
user709,2024-02-04,0.0
user709,2024-02-12,228.53
user709,2024-02-29,259.55
user710,2023-08-17,146.57
user710,2023-08-22,435.14
user710,2023-09-29,125.66
user710,2023-10-25,196.88
user710,2023-10-29,234.69
user710,2023-11-08,257.65
user710,2023-11-12,0.0
user710,2023-12-01,0.0
user711,2024-02-17,223.13
user712,2023-04-08,213.48
user712,2023-04-25,443.01
user712,2023-05-01,47.63
user713,2023-12-14,0.0
user713,2023-12-28,312.2
user713,2023-12-31,0.0
user713,2024-01-24,0.0
user713,2024-05-05,0.0
user714,2023-12-03,313.65
user714,2023-12-12,0.0
user714,2023-12-18,472.34
user714,2024-01-18,504.6
user714,2024-03-07,115.11
user714,2024-03-20,488.37
user714,2024-03-28,412.14
user715,2023-10-16,158.06
user715,2023-11-07,0.0
user717,2023-02-19,122.66
user717,2023-02-20,433.0
user717,2023-03-15,432.16
user717,2023-05-09,24.9
user718,2023-06-10,0.0
user718,2023-06-11,264.04
user718,2023-06-25,645.94
user718,2023-08-11,0.0
user718,2023-08-16,304.28
user718,2023-09-02,385.26
user719,2023-11-15,379.98
user719,2024-01-06,0.0
user720,2023-04-17,469.4
user720,2023-07-19,452.1
user721,2023-08-28,131.96
user723,2023-09-30,40.36
user723,2023-10-05,0.0
user723,2023-10-19,110.23
user723,2023-10-28,0.0
user723,2023-11-12,420.5
user724,2023-08-14,166.08
user724,2023-08-18,387.08
user724,2023-08-21,121.52
user724,2023-08-29,117.97
user724,2023-09-25,72.08
user724,2023-09-28,0.0
user724,2023-10-06,0.0
user724,2023-11-18,0.0
user724,2023-11-28,0.0
user725,2023-10-24,360.47
user725,2023-11-10,0.0
user725,2023-12-05,597.06
user725,2023-12-20,146.3
user725,2024-01-07,0.0
user726,2024-02-02,121.31
user726,2024-02-12,104.35
user726,2024-04-27,373.97
user726,2024-05-17,35.06
user727,2023-11-30,54.02
user727,2024-01-02,266.14
user727,2024-04-03,215.43
user728,2023-04-12,253.48
user728,2023-05-01,0.0
user728,2023-05-10,267.03
user728,2023-06-18,276.76
user728,2023-07-12,429.99
user728,2023-08-06,351.14
user728,2023-08-27,50.69
user729,2023-09-07,0.0
user729,2023-09-20,0.0
user729,2024-01-04,64.0
user729,2024-01-22,0.0
user730,2024-01-10,272.99
user730,2024-01-27,442.96
user730,2024-01-27,289.09
user730,2024-02-02,291.88
user730,2024-02-13,162.65
user730,2024-02-27,0.0
user730,2024-03-19,498.45
user730,2024-03-23,424.91
user730,2024-04-04,384.41
user731,2023-12-19,151.02
user731,2024-01-12,81.85
user731,2024-01-19,232.14
user731,2024-01-19,0.0
user731,2024-02-02,173.32
user731,2024-02-12,69.9
user732,2024-01-06,299.8
user732,2024-02-05,0.0
user732,2024-02-23,41.58
user733,2023-08-10,0.0
user733,2023-10-22,48.47
user733,2023-11-13,488.17
user733,2023-12-07,0.0
user734,2023-06-26,0.0
user734,2023-08-27,62.63
user735,2023-06-09,0.0
user735,2023-06-12,231.77
user735,2023-07-09,0.0
user735,2023-07-14,390.8
user735,2023-07-18,115.94
user736,2023-06-22,0.0
user737,2023-12-12,456.96
user737,2024-02-14,0.0
user737,2024-03-10,159.27
user737,2024-03-14,117.01
user737,2024-03-16,222.37
user738,2023-02-23,365.52
user738,2023-04-02,141.38
user738,2023-04-20,0.0
user739,2023-12-07,0.0
user739,2023-12-14,19.84
user740,2024-02-06,0.0
user740,2024-03-08,365.78
user740,2024-04-16,417.43
user740,2024-05-07,171.72
user740,2024-05-13,0.0
user741,2023-06-14,55.19
user741,2023-10-15,490.46
user741,2023-10-20,0.0
user742,2024-01-25,187.31
user742,2024-02-10,338.62
user742,2024-02-15,202.93
user742,2024-03-16,250.68
user742,2024-04-13,384.11
user742,2024-05-12,0.0
user743,2023-10-20,489.55
user743,2023-11-02,464.48
user743,2023-12-10,295.43
user743,2023-12-12,119.46
user743,2024-03-03,83.06
user744,2023-02-27,0.0
user744,2023-03-03,0.0
user744,2023-03-08,437.86
user744,2023-03-16,64.76
user744,2023-04-01,329.95
user744,2023-04-09,0.0
user744,2023-04-12,154.4
user744,2023-05-11,84.5
user745,2023-03-25,484.94
user745,2023-05-18,0.0
user745,2023-05-31,245.01
user745,2023-07-22,451.74
user746,2023-08-01,181.16
user746,2023-08-01,436.14
user746,2023-08-10,40.41
user746,2023-08-31,77.38
user746,2023-09-01,144.53
user746,2023-09-12,411.11
user746,2023-10-10,0.0
user746,2023-11-16,94.11
user747,2023-08-24,0.0
user747,2023-09-27,229.96
user747,2023-10-16,313.13
user748,2023-05-02,0.0
user748,2023-05-09,394.99
user748,2023-06-18,460.4
user748,2023-07-04,119.2
user748,2023-07-14,187.24
user748,2023-08-27,0.0
user749,2023-07-05,48.88
user749,2023-07-17,0.0
user749,2023-07-29,83.65
user749,2023-08-14,235.69
user749,2023-09-19,102.61
user749,2023-09-30,0.0
user750,2023-04-29,255.8
user750,2023-08-09,292.01
user750,2023-08-09,199.04
user751,2023-04-21,255.42
user751,2023-04-25,99.58
user751,2023-05-23,38.1
user751,2023-07-01,303.36
user751,2023-07-22,49.17
user752,2023-03-02,0.0
user752,2023-03-25,333.22
user753,2023-04-15,322.0
user753,2023-05-05,384.12
user753,2023-05-12,0.0
user754,2023-07-27,0.0
user754,2023-08-13,0.0
user754,2023-08-16,343.84
user754,2023-08-20,44.29
user754,2023-08-20,0.0
user754,2023-10-03,402.6
user755,2023-08-27,304.52
user756,2023-11-06,241.67
user756,2023-12-05,0.0
user756,2023-12-26,322.41
user757,2023-11-18,0.0
user757,2024-01-07,473.94
user757,2024-02-16,332.3
user758,2023-03-07,72.53
user758,2023-03-08,350.92
user758,2023-03-25,0.0
user758,2023-03-31,146.08
user758,2023-04-09,60.73
user759,2024-02-13,304.42
user759,2024-03-12,118.83
user759,2024-05-16,308.03
user759,2024-05-16,0.0
user761,2023-05-04,463.62
user761,2023-05-09,361.72
user761,2023-07-29,421.74
user761,2023-08-12,39.39
user761,2023-08-23,431.94
user761,2023-09-05,0.0
user762,2023-03-15,171.56
user762,2023-03-19,100.39
user762,2023-03-27,0.0
user762,2023-04-21,161.89
user762,2023-05-15,187.64
user762,2023-06-07,138.76
user762,2023-07-04,454.05
user762,2023-07-30,0.0
user763,2023-11-19,228.19
user764,2023-10-07,254.45
user764,2023-10-10,447.54
user764,2023-10-14,446.17
user764,2023-11-15,388.23
user764,2023-12-03,380.02
user764,2023-12-26,135.16
user764,2023-12-31,0.0
user764,2024-01-04,320.95
user766,2023-06-03,0.0
user766,2023-06-11,577.27
user766,2023-10-01,48.23
user767,2023-10-24,127.41
user767,2023-12-01,0.0
user767,2023-12-06,320.02
user767,2023-12-18,617.8
user767,2024-01-29,168.15
user768,2023-12-17,131.47
user768,2024-02-14,108.28
user768,2024-02-20,0.0
user768,2024-02-24,230.95
user768,2024-03-13,289.47
user768,2024-03-29,0.0
user769,2023-10-26,184.68
user769,2023-10-31,438.08
user769,2023-11-01,128.55
user769,2023-11-28,46.66
user769,2023-12-05,426.92
user769,2023-12-15,220.45
user769,2023-12-18,107.46
user769,2023-12-29,0.0
user769,2023-12-31,188.08
user769,2024-01-01,42.28
user769,2024-01-13,0.0
user769,2024-01-25,114.48
user769,2024-03-13,0.0
user770,2023-04-15,298.0
user770,2023-04-22,0.0
user770,2023-05-07,68.57
user770,2023-05-12,386.18
user770,2023-05-12,387.48
user770,2023-06-28,491.49
user770,2023-07-03,318.68
user770,2023-08-18,40.89
user770,2023-08-21,311.35
user771,2023-10-10,62.0
user771,2023-10-10,58.08
user771,2023-10-10,0.0
user771,2023-10-13,300.46
user771,2023-10-17,420.17
user771,2023-11-02,179.54
user771,2023-11-07,207.3
user771,2023-11-21,562.93
user771,2023-12-18,68.21
user772,2023-10-10,0.0
user772,2023-10-17,148.79
user773,2023-10-21,0.0
user773,2023-10-29,178.52
user773,2023-12-01,0.0
user773,2023-12-02,128.49
user773,2023-12-06,146.96
user773,2023-12-22,440.89
user773,2024-01-21,354.7
user773,2024-02-22,457.69
user773,2024-03-01,166.68
user774,2024-01-19,242.69
user775,2023-06-22,46.81
user775,2023-06-27,269.63
user775,2023-07-04,283.52
user775,2023-07-07,90.89
user775,2023-10-04,0.0
user775,2023-10-16,0.0
user776,2023-10-29,0.0
user776,2023-11-01,0.0
user776,2023-11-10,175.06
user776,2023-11-21,0.0
user776,2024-01-21,328.03
user777,2023-12-06,147.45
user777,2023-12-08,499.75
user777,2024-02-08,27.02
user777,2024-02-10,204.96
user778,2023-09-02,276.16
user778,2023-09-14,307.2
user778,2023-11-11,338.2
user778,2023-11-14,495.07
user779,2023-09-19,387.44
user779,2023-09-24,0.0
user779,2023-10-04,0.0
user779,2023-10-08,458.77
user779,2023-10-26,185.45
user779,2024-02-07,373.54
user780,2024-02-22,0.0
user780,2024-05-06,0.0
user780,2024-05-15,171.48
user782,2023-04-26,366.65
user782,2023-05-05,416.1
user782,2023-05-26,507.01
user782,2023-06-08,455.66
user782,2023-08-08,30.99
user783,2023-05-20,18.54
user783,2023-05-30,317.86
user783,2023-07-08,0.0
user783,2023-07-09,526.73
user783,2023-07-18,207.41
user783,2023-08-14,71.74
user783,2023-08-26,201.39
user784,2023-09-13,0.0
user784,2024-01-05,0.0
user785,2023-10-11,0.0
user785,2023-11-06,0.0
user785,2024-02-15,0.0
user785,2024-03-01,251.15
user786,2023-09-17,69.05
user786,2023-09-17,216.75
user786,2023-09-18,182.8
user786,2023-10-08,422.76
user786,2023-10-16,439.46
user786,2023-10-28,499.73
user786,2023-10-29,94.8
user786,2023-11-06,569.46
user786,2023-11-16,0.0
user786,2023-12-03,45.33
user787,2023-11-26,260.63
user787,2023-11-27,330.96
user787,2023-12-04,459.93
user787,2023-12-12,0.0
user787,2023-12-25,297.9
user787,2024-02-09,0.0
user787,2024-04-07,45.19
user788,2023-12-02,135.35
user788,2023-12-06,405.66
user788,2023-12-13,0.0
user788,2023-12-13,91.05
user788,2024-02-08,0.0
user789,2023-05-12,35.45
user789,2023-06-05,0.0
user789,2023-06-08,440.1
user789,2023-06-21,414.18
user790,2024-03-01,445.97
user790,2024-03-18,183.83
user791,2023-11-13,0.0
user791,2023-11-25,210.49
user791,2023-12-01,0.0
user791,2023-12-07,0.0
user792,2024-01-01,322.28
user792,2024-01-04,14.27
user792,2024-01-05,0.0
user792,2024-01-23,0.0
user792,2024-01-24,34.58
user792,2024-02-10,239.7
user792,2024-03-07,128.44
user792,2024-03-11,146.18
user792,2024-03-12,493.09
user792,2024-04-01,0.0
user793,2024-03-18,0.0
user793,2024-05-29,90.74
user794,2023-12-28,520.31
user795,2023-11-09,128.79
user795,2023-11-17,461.18
user795,2023-12-17,556.52
user795,2024-02-06,353.94
user796,2023-07-26,436.11
user796,2023-07-28,265.01
user796,2023-08-01,0.0
user796,2023-08-25,0.0
user796,2023-09-01,98.03
user796,2023-10-28,0.0
user796,2023-11-03,166.27
user796,2023-11-14,223.44
user796,2023-11-22,0.0
user797,2024-01-11,182.83
user797,2024-01-29,330.81
user797,2024-01-29,0.0
user797,2024-02-12,367.25
user797,2024-03-12,146.09
user797,2024-04-26,88.25
user797,2024-04-28,158.81
user798,2023-04-10,260.6
user798,2023-04-19,398.74
user798,2023-05-17,535.35
user798,2023-05-28,0.0
user798,2023-07-20,472.3
user799,2023-10-12,0.0
user799,2023-11-02,0.0
user799,2023-11-20,165.8
user799,2023-11-21,16.96
user799,2023-12-01,585.08
user799,2024-01-12,0.0
user800,2023-06-24,0.0
user800,2023-07-08,30.92
user801,2023-04-09,35.26
user801,2023-04-11,502.89
user801,2023-05-16,593.94
user801,2023-05-24,508.05
user801,2023-07-07,0.0
user802,2023-04-26,0.0
user802,2023-04-29,0.0
user802,2023-05-16,0.0
user802,2023-06-12,0.0
user802,2023-07-31,123.17
user803,2023-06-19,391.34
user803,2023-06-21,214.56
user803,2023-07-29,45.5
user803,2023-10-29,386.39
user804,2023-11-15,159.38
user804,2023-12-09,0.0
user804,2024-01-21,431.0
user804,2024-02-03,107.95
user804,2024-02-21,272.25
user804,2024-02-26,252.38
user805,2023-06-19,114.32
user805,2023-08-10,0.0
user806,2023-09-06,25.93
user806,2023-10-23,225.56
user806,2023-12-03,0.0
user807,2024-01-09,293.11
user807,2024-02-24,359.81
user807,2024-02-29,295.73
user808,2023-12-01,527.25
user809,2024-01-22,392.18
user809,2024-02-01,230.04
user809,2024-02-03,486.0
user809,2024-02-05,430.98
user809,2024-02-06,457.5
user809,2024-02-24,304.99
user809,2024-03-02,480.1
user809,2024-04-21,227.05
user809,2024-05-09,403.75
user810,2023-05-14,0.0
user810,2023-05-17,271.97
user811,2023-04-01,0.0
user811,2023-04-20,402.42
user811,2023-07-04,0.0
user811,2023-07-11,240.14
user811,2023-07-22,0.0
user811,2023-07-30,273.25
user812,2023-11-12,83.97
user812,2024-01-02,39.4
user812,2024-01-03,251.3
user812,2024-01-14,237.82
user812,2024-01-21,177.58
user812,2024-02-10,73.49
user813,2023-03-29,0.0
user813,2023-04-21,120.35
user813,2023-04-30,420.67
user813,2023-05-29,524.72
user813,2023-06-17,188.64
user813,2023-06-27,144.69
user815,2023-06-19,0.0
user815,2023-07-05,57.36
user815,2023-07-06,0.0
user815,2023-07-18,35.77
user815,2023-08-19,143.07
user815,2023-10-04,492.92
user815,2023-10-29,67.8
user816,2023-11-24,0.0
user816,2024-01-18,99.14
user816,2024-01-26,309.23
user817,2023-03-29,237.04
user817,2023-04-10,170.83
user817,2023-04-22,495.47
user817,2023-04-23,156.33
user817,2023-04-23,521.34
user817,2023-05-11,305.03
user817,2023-05-31,599.36
user817,2023-06-16,556.02
user819,2023-06-02,0.0
user819,2023-06-15,599.07
user819,2023-08-22,0.0
user821,2023-07-02,0.0
user821,2023-07-02,477.37
user821,2023-07-16,253.33
user821,2023-07-25,0.0
user821,2023-08-02,173.23
user821,2023-08-20,0.0
user821,2023-09-15,0.0
user821,2023-09-15,259.75
user821,2023-09-23,203.23
user821,2023-09-30,265.57
user821,2023-11-06,0.0
user822,2023-08-07,384.41
user822,2023-08-20,74.11
user822,2023-09-21,415.04
user822,2023-10-29,380.36
user822,2023-12-01,0.0
user823,2024-02-11,44.97
user823,2024-02-26,285.67
user824,2023-05-30,243.24
user824,2023-07-29,0.0
user825,2023-02-21,177.35
user825,2023-03-28,81.38
user825,2023-05-28,0.0
user826,2024-02-13,305.28
user826,2024-04-09,0.0
user826,2024-04-18,524.17
user826,2024-04-28,441.25
user826,2024-05-14,0.0
user826,2024-06-13,537.39
user827,2023-08-16,220.0
user827,2023-09-20,13.97
user827,2023-09-22,287.7
user827,2023-10-08,0.0
user827,2023-10-17,301.8
user827,2023-11-15,119.65
user827,2023-11-30,454.55
user828,2023-11-20,230.64
user828,2023-11-22,489.32
user828,2023-11-22,197.17
user828,2023-11-24,364.97
user828,2023-12-06,44.3
user828,2023-12-07,183.87
user828,2023-12-12,0.0
user828,2023-12-16,101.31
user828,2024-03-28,258.59
user829,2023-08-29,417.37
user829,2023-09-20,363.91
user829,2023-10-05,392.21
user829,2023-10-12,0.0
user829,2023-10-19,404.36
user829,2023-10-31,444.73
user829,2023-12-24,594.31
user830,2024-05-20,0.0
user831,2023-08-17,281.81
user831,2023-08-23,293.97
user831,2023-10-04,408.58
user831,2023-10-14,0.0
user831,2023-11-08,421.18
user831,2023-11-08,0.0
user831,2023-11-26,88.33
user832,2023-07-07,0.0
user832,2023-08-17,216.91
user832,2023-08-23,137.33
user832,2023-10-18,0.0
user832,2023-11-22,314.77
user833,2023-05-09,492.48
user833,2023-05-25,514.47
user833,2023-06-12,518.83
user834,2023-08-08,0.0
user834,2023-08-14,0.0
user835,2023-06-09,330.7
user836,2023-06-27,633.8
user836,2023-07-14,0.0
user836,2023-07-28,425.12
user836,2023-07-30,162.01
user836,2023-08-01,27.49
user836,2023-08-12,107.95
user836,2023-08-25,34.98
user837,2023-03-31,147.47
user837,2023-04-08,504.77
user837,2023-04-20,491.83
user837,2023-05-02,571.47
user837,2023-06-12,437.02
user837,2023-08-18,309.57
user838,2023-11-09,389.19
user838,2023-11-29,171.17
user838,2023-12-03,512.67
user838,2023-12-25,0.0
user838,2023-12-31,233.97
user838,2024-01-11,167.27
user838,2024-03-24,0.0
user839,2023-02-14,51.36
user839,2023-02-26,431.93
user839,2023-03-05,342.1
user839,2023-03-16,286.99
user839,2023-03-19,366.99
user839,2023-04-06,82.52
user839,2023-04-13,391.14
user839,2023-05-01,116.16
user839,2023-06-30,494.97
user840,2023-05-08,346.21
user840,2023-05-20,0.0
user840,2023-06-15,284.31
user840,2023-07-23,146.41
user842,2023-12-17,104.33
user842,2023-12-19,0.0
user842,2024-02-11,71.83
user843,2023-03-06,379.8
user843,2023-03-06,0.0
user843,2023-03-14,365.7
user843,2023-04-05,280.23
user843,2023-04-12,0.0
user843,2023-04-13,314.75
user843,2023-04-14,154.67
user843,2023-06-13,262.84
user843,2023-06-18,403.83
user844,2023-12-27,0.0
user844,2024-01-19,413.54
user844,2024-01-21,216.56
user844,2024-02-02,0.0
user844,2024-02-26,251.94
user844,2024-02-28,105.41
user845,2023-03-09,436.9
user845,2023-03-21,334.53
user845,2023-05-11,158.66
user845,2023-05-28,321.26
user846,2023-06-13,153.54
user846,2023-07-01,0.0
user846,2023-07-14,368.79
user846,2023-07-31,54.7
user846,2023-08-04,0.0
user846,2023-09-17,315.61
user847,2023-10-14,254.6
user847,2023-10-15,0.0
user847,2023-10-28,81.12
user847,2023-11-26,244.57
user847,2023-12-03,135.89
user847,2024-01-04,159.42
user847,2024-01-12,0.0
user847,2024-02-08,0.0
user848,2023-02-25,0.0
user848,2023-03-26,0.0
user848,2023-03-29,199.48
user848,2023-04-06,0.0
user848,2023-04-07,170.22
user848,2023-07-10,141.22
user849,2024-01-21,284.05
user849,2024-01-27,187.12
user849,2024-01-31,0.0
user849,2024-03-03,275.98
user849,2024-05-17,330.52
user850,2023-03-21,0.0
user850,2023-04-14,308.74
user850,2023-04-22,0.0
user850,2023-04-22,445.46
user850,2023-04-25,293.66
user850,2023-06-30,0.0
user851,2023-03-19,34.32
user851,2023-04-06,225.42
user851,2023-04-07,29.67
user851,2023-05-25,465.87
user852,2023-05-08,85.15
user852,2023-06-01,0.0
user852,2023-06-27,42.57
user852,2023-07-17,60.06
user853,2023-09-22,252.25
user853,2023-10-17,297.94
user854,2023-12-05,508.37
user854,2023-12-05,328.97
user854,2023-12-12,219.43
user854,2023-12-14,317.36
user854,2023-12-15,353.77
user854,2023-12-27,287.04
user854,2024-01-08,364.68
user854,2024-01-28,457.14
user854,2024-02-06,0.0
user854,2024-02-22,0.0
user854,2024-03-13,90.11
user855,2023-05-07,0.0
user855,2023-05-30,0.0
user855,2023-07-10,0.0
user855,2023-07-16,11.13
user856,2023-11-10,434.03
user856,2023-11-15,497.64
user856,2023-12-01,606.55
user856,2024-01-27,346.88
user856,2024-02-02,506.23
user856,2024-02-24,479.61
user856,2024-03-10,381.51
user857,2023-10-21,499.76
user858,2023-04-10,0.0
user858,2023-05-19,0.0
user859,2023-06-12,221.74
user859,2023-08-11,41.73
user860,2023-09-09,393.82
user860,2023-09-19,238.72
user860,2023-09-20,305.56
user860,2023-10-08,328.56
user860,2023-10-21,0.0
user860,2023-11-10,79.45
user860,2023-11-19,24.6
user860,2023-12-08,484.33
user860,2023-12-22,229.1
user861,2023-09-26,147.59
user861,2023-10-08,132.16
user861,2023-11-06,330.1
user861,2023-12-14,583.73
user862,2023-03-30,0.0
user862,2023-04-06,418.8
user862,2023-04-14,214.09
user862,2023-05-11,162.43
user862,2023-06-07,0.0
user862,2023-08-21,373.33
user863,2024-01-30,127.66
user863,2024-02-09,91.73
user863,2024-02-11,0.0
user863,2024-02-21,165.6
user863,2024-03-07,0.0
user863,2024-03-25,352.48
user863,2024-03-26,331.72
user863,2024-04-07,123.69
user863,2024-06-09,0.0
user864,2023-07-28,367.78
user864,2023-08-21,304.7
user865,2024-01-09,327.73
user865,2024-03-08,63.47
user865,2024-03-09,376.63
user867,2023-04-03,214.0
user867,2023-04-16,434.6
user867,2023-05-28,559.69
user867,2023-06-26,458.63
user868,2024-03-18,67.18
user868,2024-04-21,0.0
user869,2023-03-11,0.0
user869,2023-03-17,44.41
user869,2023-03-17,461.42
user869,2023-04-08,509.61
user869,2023-05-29,306.04
user870,2023-11-18,363.23
user870,2023-11-20,0.0
user870,2023-12-05,185.62
user870,2024-01-11,452.72
user870,2024-02-03,441.02
user870,2024-02-22,0.0
user870,2024-03-09,370.8
user871,2024-01-09,477.75
user873,2023-06-08,273.45
user873,2023-06-09,315.9
